,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие метана (Вт/м²)
405,2004-11-16 00:00:00,"30.00, 27.00",-0.0839642807841301
406,2004-11-16 00:00:00,"30.00, 30.00",-0.08696390688419342
407,2004-11-16 00:00:00,"30.00, 33.00",-0.08575846254825592
408,2004-11-16 00:00:00,"27.00, 27.00",-0.09168116003274918
409,2004-11-16 00:00:00,"27.00, 30.00",-0.09640121459960938
410,2004-11-16 00:00:00,"27.00, 33.00",-0.1356610655784607
411,2004-11-16 00:00:00,"24.00, 27.00",-0.11362075805664062
412,2004-11-16 00:00:00,"24.00, 30.00",-0.12002741545438766
413,2004-11-16 00:00:00,"24.00, 33.00",-0.1372426301240921
414,2004-12-16 00:00:00,"30.00, 27.00",0.2747369706630707
415,2004-12-16 00:00:00,"30.00, 30.00",0.30983808636665344
416,2004-12-16 00:00:00,"30.00, 33.00",0.3329339921474457
417,2004-12-16 00:00:00,"27.00, 27.00",0.354400634765625
418,2004-12-16 00:00:00,"27.00, 30.00",0.38352030515670776
419,2004-12-16 00:00:00,"27.00, 33.00",0.4244207441806793
420,2004-12-16 00:00:00,"24.00, 27.00",0.4294103682041168
421,2004-12-16 00:00:00,"24.00, 30.00",0.4232059717178345
422,2004-12-16 00:00:00,"24.00, 33.00",0.4128850996494293
423,2004-12-16 00:00:00,"30.00, 27.00",-0.08399372547864914
424,2004-12-16 00:00:00,"30.00, 30.00",-0.08987192809581757
425,2004-12-16 00:00:00,"30.00, 33.00",-0.0922323688864708
426,2004-12-16 00:00:00,"27.00, 27.00",-0.09192682057619095
427,2004-12-16 00:00:00,"27.00, 30.00",-0.09817185252904892
428,2004-12-16 00:00:00,"27.00, 33.00",-0.14222274720668793
429,2004-12-16 00:00:00,"24.00, 27.00",-0.11265244334936142
430,2004-12-16 00:00:00,"24.00, 30.00",-0.11942857503890991
431,2004-12-16 00:00:00,"24.00, 33.00",-0.13931716978549957
432,2005-01-16 00:00:00,"30.00, 27.00",0.29064154624938965
433,2005-01-16 00:00:00,"30.00, 30.00",0.30237898230552673
434,2005-01-16 00:00:00,"30.00, 33.00",0.3190740644931793
435,2005-01-16 00:00:00,"27.00, 27.00",0.3421808183193207
436,2005-01-16 00:00:00,"27.00, 30.00",0.36504438519477844
437,2005-01-16 00:00:00,"27.00, 33.00",0.4093942940235138
438,2005-01-16 00:00:00,"24.00, 27.00",0.41121599078178406
439,2005-01-16 00:00:00,"24.00, 30.00",0.4083694815635681
440,2005-01-16 00:00:00,"24.00, 33.00",0.4194493591785431
441,2005-01-16 00:00:00,"30.00, 27.00",-0.09155741333961487
442,2005-01-16 00:00:00,"30.00, 30.00",-0.09464805573225021
443,2005-01-16 00:00:00,"30.00, 33.00",-0.09495002776384354
444,2005-01-16 00:00:00,"27.00, 27.00",-0.09526628255844116
445,2005-01-16 00:00:00,"27.00, 30.00",-0.09918581694364548
446,2005-01-16 00:00:00,"27.00, 33.00",-0.14569707214832306
447,2005-01-16 00:00:00,"24.00, 27.00",-0.11699332296848297
448,2005-01-16 00:00:00,"24.00, 30.00",-0.1223439872264862
449,2005-01-16 00:00:00,"24.00, 33.00",-0.14564268290996552
450,2005-02-16 00:00:00,"30.00, 27.00",0.31673648953437805
451,2005-02-16 00:00:00,"30.00, 30.00",0.34340885281562805
452,2005-02-16 00:00:00,"30.00, 33.00",0.3276388943195343
453,2005-02-16 00:00:00,"27.00, 27.00",0.3277309834957123
454,2005-02-16 00:00:00,"27.00, 30.00",0.37548717856407166
455,2005-02-16 00:00:00,"27.00, 33.00",0.40752846002578735
456,2005-02-16 00:00:00,"24.00, 27.00",0.3683891296386719
457,2005-02-16 00:00:00,"24.00, 30.00",0.3914707601070404
458,2005-02-16 00:00:00,"24.00, 33.00",0.4135088324546814
459,2005-02-16 00:00:00,"30.00, 27.00",-0.11192131042480469
460,2005-02-16 00:00:00,"30.00, 30.00",-0.1186305433511734
461,2005-02-16 00:00:00,"30.00, 33.00",-0.11117662489414215
462,2005-02-16 00:00:00,"27.00, 27.00",-0.10149110853672028
463,2005-02-16 00:00:00,"27.00, 30.00",-0.11046437174081802
464,2005-02-16 00:00:00,"27.00, 33.00",-0.1581835001707077
465,2005-02-16 00:00:00,"24.00, 27.00",-0.11269433051347733
466,2005-02-16 00:00:00,"24.00, 30.00",-0.1249890998005867
467,2005-02-16 00:00:00,"24.00, 33.00",-0.15243585407733917
468,2005-03-16 00:00:00,"30.00, 27.00",0.36115190386772156
469,2005-03-16 00:00:00,"30.00, 30.00",0.3748464286327362
470,2005-03-16 00:00:00,"30.00, 33.00",0.38036322593688965
471,2005-03-16 00:00:00,"27.00, 27.00",0.4117589294910431
472,2005-03-16 00:00:00,"27.00, 30.00",0.4576573669910431
473,2005-03-16 00:00:00,"27.00, 33.00",0.4781986474990845
474,2005-03-16 00:00:00,"24.00, 27.00",0.4723038077354431
475,2005-03-16 00:00:00,"24.00, 30.00",0.5112255215644836
476,2005-03-16 00:00:00,"24.00, 33.00",0.5335525870323181
477,2005-03-16 00:00:00,"30.00, 27.00",-0.13599421083927155
478,2005-03-16 00:00:00,"30.00, 30.00",-0.14632144570350647
479,2005-03-16 00:00:00,"30.00, 33.00",-0.14025312662124634
480,2005-03-16 00:00:00,"27.00, 27.00",-0.1337893158197403
481,2005-03-16 00:00:00,"27.00, 30.00",-0.14011752605438232
482,2005-03-16 00:00:00,"27.00, 33.00",-0.19036027789115906
483,2005-03-16 00:00:00,"24.00, 27.00",-0.14499664306640625
484,2005-03-16 00:00:00,"24.00, 30.00",-0.1609506905078888
485,2005-03-16 00:00:00,"24.00, 33.00",-0.1919240653514862
486,2005-04-16 00:00:00,"30.00, 27.00",0.35775452852249146
487,2005-04-16 00:00:00,"30.00, 30.00",0.3683054745197296
488,2005-04-16 00:00:00,"30.00, 33.00",0.3836171329021454
489,2005-04-16 00:00:00,"27.00, 27.00",0.412332147359848
490,2005-04-16 00:00:00,"27.00, 30.00",0.4485972225666046
491,2005-04-16 00:00:00,"27.00, 33.00",0.47858378291130066
492,2005-04-16 00:00:00,"24.00, 27.00",0.491079717874527
493,2005-04-16 00:00:00,"24.00, 30.00",0.49469706416130066
494,2005-04-16 00:00:00,"24.00, 33.00",0.49226176738739014
495,2005-04-16 00:00:00,"30.00, 27.00",-0.14506429433822632
496,2005-04-16 00:00:00,"30.00, 30.00",-0.1539454162120819
497,2005-04-16 00:00:00,"30.00, 33.00",-0.15174102783203125
498,2005-04-16 00:00:00,"27.00, 27.00",-0.14246419072151184
499,2005-04-16 00:00:00,"27.00, 30.00",-0.1472880095243454
500,2005-04-16 00:00:00,"27.00, 33.00",-0.20103250443935394
501,2005-04-16 00:00:00,"24.00, 27.00",-0.1552373319864273
502,2005-04-16 00:00:00,"24.00, 30.00",-0.1653040498495102
503,2005-04-16 00:00:00,"24.00, 33.00",-0.1916508972644806
504,2005-05-16 00:00:00,"30.00, 27.00",0.34562239050865173
505,2005-05-16 00:00:00,"30.00, 30.00",0.3714452087879181
506,2005-05-16 00:00:00,"30.00, 33.00",0.34068939089775085
507,2005-05-16 00:00:00,"27.00, 27.00",0.42076948285102844
508,2005-05-16 00:00:00,"27.00, 30.00",0.46118754148483276
509,2005-05-16 00:00:00,"27.00, 33.00",0.4554256200790405
510,2005-05-16 00:00:00,"24.00, 27.00",0.4800759553909302
511,2005-05-16 00:00:00,"24.00, 30.00",0.4990549385547638
512,2005-05-16 00:00:00,"24.00, 33.00",0.5060641169548035
513,2005-05-16 00:00:00,"30.00, 27.00",-0.15912653505802155
514,2005-05-16 00:00:00,"30.00, 30.00",-0.17821083962917328
515,2005-05-16 00:00:00,"30.00, 33.00",-0.16381491720676422
516,2005-05-16 00:00:00,"27.00, 27.00",-0.15530002117156982
517,2005-05-16 00:00:00,"27.00, 30.00",-0.1627797782421112
518,2005-05-16 00:00:00,"27.00, 33.00",-0.21226206421852112
519,2005-05-16 00:00:00,"24.00, 27.00",-0.1612071394920349
520,2005-05-16 00:00:00,"24.00, 30.00",-0.1762370467185974
521,2005-05-16 00:00:00,"24.00, 33.00",-0.20417392253875732
522,2005-06-16 00:00:00,"30.00, 27.00",0.2796162962913513
523,2005-06-16 00:00:00,"30.00, 30.00",0.29749757051467896
524,2005-06-16 00:00:00,"30.00, 33.00",0.2993001341819763
525,2005-06-16 00:00:00,"27.00, 27.00",0.3324086368083954
526,2005-06-16 00:00:00,"27.00, 30.00",0.3800099790096283
527,2005-06-16 00:00:00,"27.00, 33.00",0.4050801694393158
528,2005-06-16 00:00:00,"24.00, 27.00",0.39413654804229736
529,2005-06-16 00:00:00,"24.00, 30.00",0.4156229794025421
530,2005-06-16 00:00:00,"24.00, 33.00",0.4462748169898987
531,2005-06-16 00:00:00,"30.00, 27.00",-0.14713948965072632
532,2005-06-16 00:00:00,"30.00, 30.00",-0.16599781811237335
533,2005-06-16 00:00:00,"30.00, 33.00",-0.15798035264015198
534,2005-06-16 00:00:00,"27.00, 27.00",-0.139445498585701
535,2005-06-16 00:00:00,"27.00, 30.00",-0.14831136167049408
536,2005-06-16 00:00:00,"27.00, 33.00",-0.20014241337776184
537,2005-06-16 00:00:00,"24.00, 27.00",-0.14668172597885132
538,2005-06-16 00:00:00,"24.00, 30.00",-0.15830332040786743
539,2005-06-16 00:00:00,"24.00, 33.00",-0.18794962763786316
540,2005-07-16 00:00:00,"30.00, 27.00",0.24834910035133362
541,2005-07-16 00:00:00,"30.00, 30.00",0.27097049355506897
542,2005-07-16 00:00:00,"30.00, 33.00",0.23979432880878448
543,2005-07-16 00:00:00,"27.00, 27.00",0.3237737715244293
544,2005-07-16 00:00:00,"27.00, 30.00",0.3535038232803345
545,2005-07-16 00:00:00,"27.00, 33.00",0.36633792519569397
546,2005-07-16 00:00:00,"24.00, 27.00",0.3852106034755707
547,2005-07-16 00:00:00,"24.00, 30.00",0.38440433144569397
548,2005-07-16 00:00:00,"24.00, 33.00",0.42557451128959656
549,2005-07-16 00:00:00,"30.00, 27.00",-0.14058610796928406
550,2005-07-16 00:00:00,"30.00, 30.00",-0.15555843710899353
551,2005-07-16 00:00:00,"30.00, 33.00",-0.1437215507030487
552,2005-07-16 00:00:00,"27.00, 27.00",-0.1343068778514862
553,2005-07-16 00:00:00,"27.00, 30.00",-0.1412973701953888
554,2005-07-16 00:00:00,"27.00, 33.00",-0.18852873146533966
555,2005-07-16 00:00:00,"24.00, 27.00",-0.1435094028711319
556,2005-07-16 00:00:00,"24.00, 30.00",-0.15332917869091034
557,2005-07-16 00:00:00,"24.00, 33.00",-0.18396487832069397
558,2005-08-16 00:00:00,"30.00, 27.00",0.19232966005802155
559,2005-08-16 00:00:00,"30.00, 30.00",0.19825203716754913
560,2005-08-16 00:00:00,"30.00, 33.00",0.18813003599643707
561,2005-08-16 00:00:00,"27.00, 27.00",0.2588038146495819
562,2005-08-16 00:00:00,"27.00, 30.00",0.2952083349227905
563,2005-08-16 00:00:00,"27.00, 33.00",0.3195328116416931
564,2005-08-16 00:00:00,"24.00, 27.00",0.3210724890232086
565,2005-08-16 00:00:00,"24.00, 30.00",0.3272872567176819
566,2005-08-16 00:00:00,"24.00, 33.00",0.35405510663986206
567,2005-08-16 00:00:00,"30.00, 27.00",-0.1269235908985138
568,2005-08-16 00:00:00,"30.00, 30.00",-0.13952341675758362
569,2005-08-16 00:00:00,"30.00, 33.00",-0.1303386092185974
570,2005-08-16 00:00:00,"27.00, 27.00",-0.1210784912109375
571,2005-08-16 00:00:00,"27.00, 30.00",-0.12915432453155518
572,2005-08-16 00:00:00,"27.00, 33.00",-0.16933909058570862
573,2005-08-16 00:00:00,"24.00, 27.00",-0.12933644652366638
574,2005-08-16 00:00:00,"24.00, 30.00",-0.13970109820365906
575,2005-08-16 00:00:00,"24.00, 33.00",-0.1632060408592224
576,2005-09-16 00:00:00,"30.00, 27.00",0.21872152388095856
577,2005-09-16 00:00:00,"30.00, 30.00",0.22685037553310394
578,2005-09-16 00:00:00,"30.00, 33.00",0.21644693613052368
579,2005-09-16 00:00:00,"27.00, 27.00",0.3000539243221283
580,2005-09-16 00:00:00,"27.00, 30.00",0.3269663453102112
581,2005-09-16 00:00:00,"27.00, 33.00",0.35938212275505066
582,2005-09-16 00:00:00,"24.00, 27.00",0.3672241270542145
583,2005-09-16 00:00:00,"24.00, 30.00",0.3779856264591217
584,2005-09-16 00:00:00,"24.00, 33.00",0.4073435366153717
585,2005-09-16 00:00:00,"30.00, 27.00",-0.11744537204504013
586,2005-09-16 00:00:00,"30.00, 30.00",-0.12838490307331085
587,2005-09-16 00:00:00,"30.00, 33.00",-0.12041066586971283
588,2005-09-16 00:00:00,"27.00, 27.00",-0.11630909889936447
589,2005-09-16 00:00:00,"27.00, 30.00",-0.12228647619485855
590,2005-09-16 00:00:00,"27.00, 33.00",-0.1691797822713852
591,2005-09-16 00:00:00,"24.00, 27.00",-0.12691345810890198
592,2005-09-16 00:00:00,"24.00, 30.00",-0.13662108778953552
593,2005-09-16 00:00:00,"24.00, 33.00",-0.16490021347999573
594,2005-10-16 00:00:00,"30.00, 27.00",0.21492348611354828
595,2005-10-16 00:00:00,"30.00, 30.00",0.2328323870897293
596,2005-10-16 00:00:00,"30.00, 33.00",0.2272801548242569
597,2005-10-16 00:00:00,"27.00, 27.00",0.2738194763660431
598,2005-10-16 00:00:00,"27.00, 30.00",0.3120235204696655
599,2005-10-16 00:00:00,"27.00, 33.00",0.35199761390686035
600,2005-10-16 00:00:00,"24.00, 27.00",0.3544439375400543
601,2005-10-16 00:00:00,"24.00, 30.00",0.3590668737888336
602,2005-10-16 00:00:00,"24.00, 33.00",0.35177120566368103
603,2005-10-16 00:00:00,"30.00, 27.00",-0.10391087830066681
604,2005-10-16 00:00:00,"30.00, 30.00",-0.11255473643541336
605,2005-10-16 00:00:00,"30.00, 33.00",-0.1054372489452362
606,2005-10-16 00:00:00,"27.00, 27.00",-0.10291585326194763
607,2005-10-16 00:00:00,"27.00, 30.00",-0.10987632721662521
608,2005-10-16 00:00:00,"27.00, 33.00",-0.15195588767528534
609,2005-10-16 00:00:00,"24.00, 27.00",-0.11774616688489914
610,2005-10-16 00:00:00,"24.00, 30.00",-0.12480507791042328
611,2005-10-16 00:00:00,"24.00, 33.00",-0.1412063091993332
612,2005-11-16 00:00:00,"30.00, 27.00",0.2740682065486908
613,2005-11-16 00:00:00,"30.00, 30.00",0.29213663935661316
614,2005-11-16 00:00:00,"30.00, 33.00",0.3031860291957855
615,2005-11-16 00:00:00,"27.00, 27.00",0.33401185274124146
616,2005-11-16 00:00:00,"27.00, 30.00",0.368051141500473
617,2005-11-16 00:00:00,"27.00, 33.00",0.39899495244026184
618,2005-11-16 00:00:00,"24.00, 27.00",0.3923177123069763
619,2005-11-16 00:00:00,"24.00, 30.00",0.38944193720817566
620,2005-11-16 00:00:00,"24.00, 33.00",0.40863749384880066
621,2005-11-16 00:00:00,"30.00, 27.00",-0.09197895973920822
622,2005-11-16 00:00:00,"30.00, 30.00",-0.09739964455366135
623,2005-11-16 00:00:00,"30.00, 33.00",-0.09681396186351776
624,2005-11-16 00:00:00,"27.00, 27.00",-0.09814707189798355
625,2005-11-16 00:00:00,"27.00, 30.00",-0.10393880307674408
626,2005-11-16 00:00:00,"27.00, 33.00",-0.14641164243221283
627,2005-11-16 00:00:00,"24.00, 27.00",-0.1131439208984375
628,2005-11-16 00:00:00,"24.00, 30.00",-0.11973724514245987
629,2005-11-16 00:00:00,"24.00, 33.00",-0.14392852783203125
630,2005-12-16 00:00:00,"30.00, 27.00",0.28862541913986206
631,2005-12-16 00:00:00,"30.00, 30.00",0.31385359168052673
632,2005-12-16 00:00:00,"30.00, 33.00",0.3100261092185974
633,2005-12-16 00:00:00,"27.00, 27.00",0.34592363238334656
634,2005-12-16 00:00:00,"27.00, 30.00",0.38447028398513794
635,2005-12-16 00:00:00,"27.00, 33.00",0.4166830778121948
636,2005-12-16 00:00:00,"24.00, 27.00",0.4060944616794586
637,2005-12-16 00:00:00,"24.00, 30.00",0.4032479524612427
638,2005-12-16 00:00:00,"24.00, 33.00",0.38886186480522156
639,2005-12-16 00:00:00,"30.00, 27.00",-0.08550139516592026
640,2005-12-16 00:00:00,"30.00, 30.00",-0.09063301980495453
641,2005-12-16 00:00:00,"30.00, 33.00",-0.08632610738277435
642,2005-12-16 00:00:00,"27.00, 27.00",-0.0909273698925972
643,2005-12-16 00:00:00,"27.00, 30.00",-0.09427937865257263
644,2005-12-16 00:00:00,"27.00, 33.00",-0.12834462523460388
645,2005-12-16 00:00:00,"24.00, 27.00",-0.10450597107410431
646,2005-12-16 00:00:00,"24.00, 30.00",-0.10911756753921509
647,2005-12-16 00:00:00,"24.00, 33.00",-0.12505415081977844
648,2006-01-16 00:00:00,"30.00, 27.00",0.2807184159755707
649,2006-01-16 00:00:00,"30.00, 30.00",0.3075443506240845
650,2006-01-16 00:00:00,"30.00, 33.00",0.3066563904285431
651,2006-01-16 00:00:00,"27.00, 27.00",0.33759135007858276
652,2006-01-16 00:00:00,"27.00, 30.00",0.3624897599220276
653,2006-01-16 00:00:00,"27.00, 33.00",0.3676157295703888
654,2006-01-16 00:00:00,"24.00, 27.00",0.3937678039073944
655,2006-01-16 00:00:00,"24.00, 30.00",0.37511715292930603
656,2006-01-16 00:00:00,"24.00, 33.00",0.3691858947277069
657,2006-01-16 00:00:00,"30.00, 27.00",-0.09244537353515625
658,2006-01-16 00:00:00,"30.00, 30.00",-0.09869606047868729
659,2006-01-16 00:00:00,"30.00, 33.00",-0.0947115495800972
660,2006-01-16 00:00:00,"27.00, 27.00",-0.09469185769557953
661,2006-01-16 00:00:00,"27.00, 30.00",-0.09822525829076767
662,2006-01-16 00:00:00,"27.00, 33.00",-0.13337387144565582
663,2006-01-16 00:00:00,"24.00, 27.00",-0.11263545602560043
664,2006-01-16 00:00:00,"24.00, 30.00",-0.11706297099590302
665,2006-01-16 00:00:00,"24.00, 33.00",-0.13768644630908966
666,2006-02-16 00:00:00,"30.00, 27.00",0.3099648654460907
667,2006-02-16 00:00:00,"30.00, 30.00",0.32523563504219055
668,2006-02-16 00:00:00,"30.00, 33.00",0.31066784262657166
669,2006-02-16 00:00:00,"27.00, 27.00",0.3364628255367279
670,2006-02-16 00:00:00,"27.00, 30.00",0.37810951471328735
671,2006-02-16 00:00:00,"27.00, 33.00",0.4151060879230499
672,2006-02-16 00:00:00,"24.00, 27.00",0.3882157504558563
673,2006-02-16 00:00:00,"24.00, 30.00",0.41249412298202515
674,2006-02-16 00:00:00,"24.00, 33.00",0.44217899441719055
675,2006-02-16 00:00:00,"30.00, 27.00",-0.10861369222402573
676,2006-02-16 00:00:00,"30.00, 30.00",-0.11194174736738205
677,2006-02-16 00:00:00,"30.00, 33.00",-0.10665212571620941
678,2006-02-16 00:00:00,"27.00, 27.00",-0.10081890970468521
679,2006-02-16 00:00:00,"27.00, 30.00",-0.10738836228847504
680,2006-02-16 00:00:00,"27.00, 33.00",-0.15207263827323914
681,2006-02-16 00:00:00,"24.00, 27.00",-0.11521012336015701
682,2006-02-16 00:00:00,"24.00, 30.00",-0.1275833696126938
683,2006-02-16 00:00:00,"24.00, 33.00",-0.1555502712726593
684,2006-03-16 00:00:00,"30.00, 27.00",0.376373291015625
685,2006-03-16 00:00:00,"30.00, 30.00",0.3840459883213043
686,2006-03-16 00:00:00,"30.00, 33.00",0.37105438113212585
687,2006-03-16 00:00:00,"27.00, 27.00",0.4353962540626526
688,2006-03-16 00:00:00,"27.00, 30.00",0.46594926714897156
689,2006-03-16 00:00:00,"27.00, 33.00",0.48577880859375
690,2006-03-16 00:00:00,"24.00, 27.00",0.5016233325004578
691,2006-03-16 00:00:00,"24.00, 30.00",0.5070249438285828
692,2006-03-16 00:00:00,"24.00, 33.00",0.5351129174232483
693,2006-03-16 00:00:00,"30.00, 27.00",-0.14042417705059052
694,2006-03-16 00:00:00,"30.00, 30.00",-0.14592300355434418
695,2006-03-16 00:00:00,"30.00, 33.00",-0.1380314975976944
696,2006-03-16 00:00:00,"27.00, 27.00",-0.13748513162136078
697,2006-03-16 00:00:00,"27.00, 30.00",-0.14138302206993103
698,2006-03-16 00:00:00,"27.00, 33.00",-0.19180592894554138
699,2006-03-16 00:00:00,"24.00, 27.00",-0.15003129839897156
700,2006-03-16 00:00:00,"24.00, 30.00",-0.16009865701198578
701,2006-03-16 00:00:00,"24.00, 33.00",-0.19138015806674957
702,2006-04-16 00:00:00,"30.00, 27.00",0.37973734736442566
703,2006-04-16 00:00:00,"30.00, 30.00",0.3452596068382263
704,2006-04-16 00:00:00,"30.00, 33.00",0.3433990478515625
705,2006-04-16 00:00:00,"27.00, 27.00",0.4390930235385895
706,2006-04-16 00:00:00,"27.00, 30.00",0.4510304629802704
707,2006-04-16 00:00:00,"27.00, 33.00",0.46875202655792236
708,2006-04-16 00:00:00,"24.00, 27.00",0.5073781609535217
709,2006-04-16 00:00:00,"24.00, 30.00",0.5027272701263428
710,2006-04-16 00:00:00,"24.00, 33.00",0.5128692388534546
711,2006-04-16 00:00:00,"30.00, 27.00",-0.15038147568702698
712,2006-04-16 00:00:00,"30.00, 30.00",-0.15058211982250214
713,2006-04-16 00:00:00,"30.00, 33.00",-0.14679209887981415
714,2006-04-16 00:00:00,"27.00, 27.00",-0.14785970747470856
715,2006-04-16 00:00:00,"27.00, 30.00",-0.1506505310535431
716,2006-04-16 00:00:00,"27.00, 33.00",-0.20172271132469177
717,2006-04-16 00:00:00,"24.00, 27.00",-0.15727385878562927
718,2006-04-16 00:00:00,"24.00, 30.00",-0.16554515063762665
719,2006-04-16 00:00:00,"24.00, 33.00",-0.193196102976799
720,2006-05-16 00:00:00,"30.00, 27.00",0.31925323605537415
721,2006-05-16 00:00:00,"30.00, 30.00",0.34809136390686035
722,2006-05-16 00:00:00,"30.00, 33.00",0.3506154716014862
723,2006-05-16 00:00:00,"27.00, 27.00",0.3659953474998474
724,2006-05-16 00:00:00,"27.00, 30.00",0.42536088824272156
725,2006-05-16 00:00:00,"27.00, 33.00",0.4424290955066681
726,2006-05-16 00:00:00,"24.00, 27.00",0.4127177596092224
727,2006-05-16 00:00:00,"24.00, 30.00",0.4375571012496948
728,2006-05-16 00:00:00,"24.00, 33.00",0.4634517431259155
729,2006-05-16 00:00:00,"30.00, 27.00",-0.15625837445259094
730,2006-05-16 00:00:00,"30.00, 30.00",-0.1748814731836319
731,2006-05-16 00:00:00,"30.00, 33.00",-0.16586008667945862
732,2006-05-16 00:00:00,"27.00, 27.00",-0.1428975760936737
733,2006-05-16 00:00:00,"27.00, 30.00",-0.1526947021484375
734,2006-05-16 00:00:00,"27.00, 33.00",-0.20180289447307587
735,2006-05-16 00:00:00,"24.00, 27.00",-0.14543643593788147
736,2006-05-16 00:00:00,"24.00, 30.00",-0.15741655230522156
737,2006-05-16 00:00:00,"24.00, 33.00",-0.18546763062477112
738,2006-06-16 00:00:00,"30.00, 27.00",0.26724445819854736
739,2006-06-16 00:00:00,"30.00, 30.00",0.29409486055374146
740,2006-06-16 00:00:00,"30.00, 33.00",0.32190653681755066
741,2006-06-16 00:00:00,"27.00, 27.00",0.3452209532260895
742,2006-06-16 00:00:00,"27.00, 30.00",0.3847096860408783
743,2006-06-16 00:00:00,"27.00, 33.00",0.45242005586624146
744,2006-06-16 00:00:00,"24.00, 27.00",0.4171081483364105
745,2006-06-16 00:00:00,"24.00, 30.00",0.4235646426677704
746,2006-06-16 00:00:00,"24.00, 33.00",0.48722127079963684
747,2006-06-16 00:00:00,"30.00, 27.00",-0.14606882631778717
748,2006-06-16 00:00:00,"30.00, 30.00",-0.16395874321460724
749,2006-06-16 00:00:00,"30.00, 33.00",-0.1595102995634079
750,2006-06-16 00:00:00,"27.00, 27.00",-0.14121805131435394
751,2006-06-16 00:00:00,"27.00, 30.00",-0.14704132080078125
752,2006-06-16 00:00:00,"27.00, 33.00",-0.20564982295036316
753,2006-06-16 00:00:00,"24.00, 27.00",-0.15006357431411743
754,2006-06-16 00:00:00,"24.00, 30.00",-0.15759582817554474
755,2006-06-16 00:00:00,"24.00, 33.00",-0.19220885634422302
756,2006-07-16 00:00:00,"30.00, 27.00",0.22339260578155518
757,2006-07-16 00:00:00,"30.00, 30.00",0.24066950380802155
758,2006-07-16 00:00:00,"30.00, 33.00",0.23038408160209656
759,2006-07-16 00:00:00,"27.00, 27.00",0.28169792890548706
760,2006-07-16 00:00:00,"27.00, 30.00",0.3139668107032776
761,2006-07-16 00:00:00,"27.00, 33.00",0.35141974687576294
