,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением
409,2004-11-16 00:00:00,"27.00, 30.00",-2.999774932861328
410,2004-11-16 00:00:00,"27.00, 33.00",-3.2902400493621826
411,2004-11-16 00:00:00,"24.00, 27.00",-2.0821805000305176
412,2004-11-16 00:00:00,"24.00, 30.00",-3.359191417694092
413,2004-11-16 00:00:00,"24.00, 33.00",-3.903843641281128
414,2004-12-16 00:00:00,"30.00, 27.00",0.5065346956253052
415,2004-12-16 00:00:00,"30.00, 30.00",0.5874043107032776
416,2004-12-16 00:00:00,"30.00, 33.00",0.4953180253505707
417,2004-12-16 00:00:00,"27.00, 27.00",0.642188310623169
418,2004-12-16 00:00:00,"27.00, 30.00",0.7770346403121948
419,2004-12-16 00:00:00,"27.00, 33.00",0.5088707804679871
420,2004-12-16 00:00:00,"24.00, 27.00",0.5098350048065186
421,2004-12-16 00:00:00,"24.00, 30.00",0.7528184652328491
422,2004-12-16 00:00:00,"24.00, 33.00",0.5916580557823181
423,2004-12-16 00:00:00,"30.00, 27.00",-2.4240784645080566
424,2004-12-16 00:00:00,"30.00, 30.00",-2.9146032333374023
425,2004-12-16 00:00:00,"30.00, 33.00",-2.219964027404785
426,2004-12-16 00:00:00,"27.00, 27.00",-2.7329094409942627
427,2004-12-16 00:00:00,"27.00, 30.00",-3.2450811862945557
428,2004-12-16 00:00:00,"27.00, 33.00",-3.06300950050354
429,2004-12-16 00:00:00,"24.00, 27.00",-2.356890916824341
430,2004-12-16 00:00:00,"24.00, 30.00",-3.5788114070892334
431,2004-12-16 00:00:00,"24.00, 33.00",-3.493591070175171
432,2005-01-16 00:00:00,"30.00, 27.00",0.515533447265625
433,2005-01-16 00:00:00,"30.00, 30.00",0.7671843767166138
434,2005-01-16 00:00:00,"30.00, 33.00",0.5764918327331543
435,2005-01-16 00:00:00,"27.00, 27.00",0.6717519164085388
436,2005-01-16 00:00:00,"27.00, 30.00",0.8494154214859009
437,2005-01-16 00:00:00,"27.00, 33.00",0.5338174104690552
438,2005-01-16 00:00:00,"24.00, 27.00",0.5376119017601013
439,2005-01-16 00:00:00,"24.00, 30.00",0.6525780558586121
440,2005-01-16 00:00:00,"24.00, 33.00",0.6210474967956543
441,2005-01-16 00:00:00,"30.00, 27.00",-1.9635664224624634
442,2005-01-16 00:00:00,"30.00, 30.00",-2.4743728637695312
443,2005-01-16 00:00:00,"30.00, 33.00",-2.4812138080596924
444,2005-01-16 00:00:00,"27.00, 27.00",-2.050142765045166
445,2005-01-16 00:00:00,"27.00, 30.00",-2.3654744625091553
446,2005-01-16 00:00:00,"27.00, 33.00",-2.9697210788726807
447,2005-01-16 00:00:00,"24.00, 27.00",-1.6310410499572754
448,2005-01-16 00:00:00,"24.00, 30.00",-2.4912474155426025
449,2005-01-16 00:00:00,"24.00, 33.00",-3.0009477138519287
450,2005-02-16 00:00:00,"30.00, 27.00",0.546905517578125
451,2005-02-16 00:00:00,"30.00, 30.00",0.5641664862632751
452,2005-02-16 00:00:00,"30.00, 33.00",0.633881688117981
453,2005-02-16 00:00:00,"27.00, 27.00",0.5783255696296692
454,2005-02-16 00:00:00,"27.00, 30.00",0.5866726636886597
455,2005-02-16 00:00:00,"27.00, 33.00",0.6107352375984192
456,2005-02-16 00:00:00,"24.00, 27.00",0.34926605224609375
457,2005-02-16 00:00:00,"24.00, 30.00",0.5914824604988098
458,2005-02-16 00:00:00,"24.00, 33.00",0.5841391682624817
459,2005-02-16 00:00:00,"30.00, 27.00",-2.53985595703125
460,2005-02-16 00:00:00,"30.00, 30.00",-2.8019485473632812
461,2005-02-16 00:00:00,"30.00, 33.00",-3.081373691558838
462,2005-02-16 00:00:00,"27.00, 27.00",-2.2658047676086426
463,2005-02-16 00:00:00,"27.00, 30.00",-2.527161121368408
464,2005-02-16 00:00:00,"27.00, 33.00",-3.5788235664367676
465,2005-02-16 00:00:00,"24.00, 27.00",-1.5598880052566528
466,2005-02-16 00:00:00,"24.00, 30.00",-2.7742233276367188
467,2005-02-16 00:00:00,"24.00, 33.00",-3.378810405731201
468,2005-03-16 00:00:00,"30.00, 27.00",1.2130078077316284
469,2005-03-16 00:00:00,"30.00, 30.00",0.9531565308570862
470,2005-03-16 00:00:00,"30.00, 33.00",0.8986541032791138
471,2005-03-16 00:00:00,"27.00, 27.00",0.8327381014823914
472,2005-03-16 00:00:00,"27.00, 30.00",1.147417664527893
473,2005-03-16 00:00:00,"27.00, 33.00",0.8475371599197388
474,2005-03-16 00:00:00,"24.00, 27.00",0.7104393839836121
475,2005-03-16 00:00:00,"24.00, 30.00",0.9568077921867371
476,2005-03-16 00:00:00,"24.00, 33.00",0.8274418115615845
477,2005-03-16 00:00:00,"30.00, 27.00",-3.76002836227417
478,2005-03-16 00:00:00,"30.00, 30.00",-3.7355563640594482
479,2005-03-16 00:00:00,"30.00, 33.00",-3.603304386138916
480,2005-03-16 00:00:00,"27.00, 27.00",-3.1377477645874023
481,2005-03-16 00:00:00,"27.00, 30.00",-3.73030161857605
482,2005-03-16 00:00:00,"27.00, 33.00",-4.513734340667725
483,2005-03-16 00:00:00,"24.00, 27.00",-2.6264753341674805
484,2005-03-16 00:00:00,"24.00, 30.00",-3.9505624771118164
485,2005-03-16 00:00:00,"24.00, 33.00",-4.746060371398926
486,2005-04-16 00:00:00,"30.00, 27.00",0.6394978761672974
487,2005-04-16 00:00:00,"30.00, 30.00",0.9524698853492737
488,2005-04-16 00:00:00,"30.00, 33.00",0.823016345500946
489,2005-04-16 00:00:00,"27.00, 27.00",0.669781506061554
490,2005-04-16 00:00:00,"27.00, 30.00",0.9797963500022888
491,2005-04-16 00:00:00,"27.00, 33.00",0.7929250001907349
492,2005-04-16 00:00:00,"24.00, 27.00",0.493295282125473
493,2005-04-16 00:00:00,"24.00, 30.00",0.7594217658042908
494,2005-04-16 00:00:00,"24.00, 33.00",0.7116190791130066
495,2005-04-16 00:00:00,"30.00, 27.00",-4.98343563079834
496,2005-04-16 00:00:00,"30.00, 30.00",-6.264277935028076
497,2005-04-16 00:00:00,"30.00, 33.00",-4.893233776092529
498,2005-04-16 00:00:00,"27.00, 27.00",-4.509126663208008
499,2005-04-16 00:00:00,"27.00, 30.00",-4.905231952667236
500,2005-04-16 00:00:00,"27.00, 33.00",-5.216169357299805
501,2005-04-16 00:00:00,"24.00, 27.00",-3.2746922969818115
502,2005-04-16 00:00:00,"24.00, 30.00",-4.767871379852295
503,2005-04-16 00:00:00,"24.00, 33.00",-5.459314346313477
504,2005-05-16 00:00:00,"30.00, 27.00",0.8325244784355164
505,2005-05-16 00:00:00,"30.00, 30.00",0.8939484357833862
506,2005-05-16 00:00:00,"30.00, 33.00",0.9579546451568604
507,2005-05-16 00:00:00,"27.00, 27.00",0.7223225235939026
508,2005-05-16 00:00:00,"27.00, 30.00",0.7466253638267517
509,2005-05-16 00:00:00,"27.00, 33.00",0.6589246988296509
510,2005-05-16 00:00:00,"24.00, 27.00",0.5081757307052612
511,2005-05-16 00:00:00,"24.00, 30.00",0.7311145663261414
512,2005-05-16 00:00:00,"24.00, 33.00",0.6711465120315552
513,2005-05-16 00:00:00,"30.00, 27.00",-5.833125114440918
514,2005-05-16 00:00:00,"30.00, 30.00",-6.0068440437316895
515,2005-05-16 00:00:00,"30.00, 33.00",-5.902425289154053
516,2005-05-16 00:00:00,"27.00, 27.00",-4.6391282081604
517,2005-05-16 00:00:00,"27.00, 30.00",-4.547206401824951
518,2005-05-16 00:00:00,"27.00, 33.00",-5.307470798492432
519,2005-05-16 00:00:00,"24.00, 27.00",-3.0895867347717285
520,2005-05-16 00:00:00,"24.00, 30.00",-4.3427629470825195
521,2005-05-16 00:00:00,"24.00, 33.00",-5.194758892059326
522,2005-06-16 00:00:00,"30.00, 27.00",0.8666982054710388
523,2005-06-16 00:00:00,"30.00, 30.00",0.9806101322174072
524,2005-06-16 00:00:00,"30.00, 33.00",0.8363434076309204
525,2005-06-16 00:00:00,"27.00, 27.00",0.8782135248184204
526,2005-06-16 00:00:00,"27.00, 30.00",1.078802466392517
527,2005-06-16 00:00:00,"27.00, 33.00",0.8257659673690796
528,2005-06-16 00:00:00,"24.00, 27.00",0.7018076777458191
529,2005-06-16 00:00:00,"24.00, 30.00",0.9680501222610474
530,2005-06-16 00:00:00,"24.00, 33.00",0.9174489378929138
531,2005-06-16 00:00:00,"30.00, 27.00",-5.756251811981201
532,2005-06-16 00:00:00,"30.00, 30.00",-6.876850605010986
533,2005-06-16 00:00:00,"30.00, 33.00",-5.474226474761963
534,2005-06-16 00:00:00,"27.00, 27.00",-5.086482048034668
535,2005-06-16 00:00:00,"27.00, 30.00",-6.440704822540283
536,2005-06-16 00:00:00,"27.00, 33.00",-6.546424388885498
537,2005-06-16 00:00:00,"24.00, 27.00",-4.125203609466553
538,2005-06-16 00:00:00,"24.00, 30.00",-6.333822250366211
539,2005-06-16 00:00:00,"24.00, 33.00",-6.685875415802002
540,2005-07-16 00:00:00,"30.00, 27.00",0.9579083919525146
541,2005-07-16 00:00:00,"30.00, 30.00",1.0898072719573975
542,2005-07-16 00:00:00,"30.00, 33.00",0.9822712540626526
543,2005-07-16 00:00:00,"27.00, 27.00",1.0573936700820923
544,2005-07-16 00:00:00,"27.00, 30.00",1.275647521018982
545,2005-07-16 00:00:00,"27.00, 33.00",1.059739589691162
546,2005-07-16 00:00:00,"24.00, 27.00",0.8857648372650146
547,2005-07-16 00:00:00,"24.00, 30.00",1.1619056463241577
548,2005-07-16 00:00:00,"24.00, 33.00",1.303877353668213
549,2005-07-16 00:00:00,"30.00, 27.00",-5.924442768096924
550,2005-07-16 00:00:00,"30.00, 30.00",-7.0066070556640625
551,2005-07-16 00:00:00,"30.00, 33.00",-6.099972248077393
552,2005-07-16 00:00:00,"27.00, 27.00",-5.630013465881348
553,2005-07-16 00:00:00,"27.00, 30.00",-6.395262718200684
554,2005-07-16 00:00:00,"27.00, 33.00",-8.205471992492676
555,2005-07-16 00:00:00,"24.00, 27.00",-4.484189987182617
556,2005-07-16 00:00:00,"24.00, 30.00",-6.348779201507568
557,2005-07-16 00:00:00,"24.00, 33.00",-9.264460563659668
558,2005-08-16 00:00:00,"30.00, 27.00",0.9441666007041931
559,2005-08-16 00:00:00,"30.00, 30.00",0.9400231242179871
560,2005-08-16 00:00:00,"30.00, 33.00",0.8681778311729431
561,2005-08-16 00:00:00,"27.00, 27.00",0.8582488298416138
562,2005-08-16 00:00:00,"27.00, 30.00",1.0689234733581543
563,2005-08-16 00:00:00,"27.00, 33.00",0.980987548828125
564,2005-08-16 00:00:00,"24.00, 27.00",0.6838673949241638
565,2005-08-16 00:00:00,"24.00, 30.00",0.9033616781234741
566,2005-08-16 00:00:00,"24.00, 33.00",1.1020547151565552
567,2005-08-16 00:00:00,"30.00, 27.00",-5.114653587341309
568,2005-08-16 00:00:00,"30.00, 30.00",-6.246189117431641
569,2005-08-16 00:00:00,"30.00, 33.00",-5.71999979019165
570,2005-08-16 00:00:00,"27.00, 27.00",-4.378286361694336
571,2005-08-16 00:00:00,"27.00, 30.00",-5.380815505981445
572,2005-08-16 00:00:00,"27.00, 33.00",-6.763864040374756
573,2005-08-16 00:00:00,"24.00, 27.00",-3.3457143306732178
574,2005-08-16 00:00:00,"24.00, 30.00",-4.562262535095215
575,2005-08-16 00:00:00,"24.00, 33.00",-6.838764667510986
576,2005-09-16 00:00:00,"30.00, 27.00",0.5753163695335388
577,2005-09-16 00:00:00,"30.00, 30.00",0.6207835078239441
578,2005-09-16 00:00:00,"30.00, 33.00",0.6142110228538513
579,2005-09-16 00:00:00,"27.00, 27.00",0.6495086550712585
580,2005-09-16 00:00:00,"27.00, 30.00",0.7780680060386658
581,2005-09-16 00:00:00,"27.00, 33.00",0.6494191288948059
582,2005-09-16 00:00:00,"24.00, 27.00",0.5962799191474915
583,2005-09-16 00:00:00,"24.00, 30.00",0.8430857062339783
584,2005-09-16 00:00:00,"24.00, 33.00",0.9865204095840454
585,2005-09-16 00:00:00,"30.00, 27.00",-2.8020920753479004
586,2005-09-16 00:00:00,"30.00, 30.00",-3.422114610671997
587,2005-09-16 00:00:00,"30.00, 33.00",-3.477215528488159
588,2005-09-16 00:00:00,"27.00, 27.00",-2.533735752105713
589,2005-09-16 00:00:00,"27.00, 30.00",-3.2213988304138184
590,2005-09-16 00:00:00,"27.00, 33.00",-4.024989604949951
591,2005-09-16 00:00:00,"24.00, 27.00",-2.3601877689361572
592,2005-09-16 00:00:00,"24.00, 30.00",-3.773200035095215
593,2005-09-16 00:00:00,"24.00, 33.00",-5.57558012008667
594,2005-10-16 00:00:00,"30.00, 27.00",0.7439348697662354
595,2005-10-16 00:00:00,"30.00, 30.00",0.8436397314071655
596,2005-10-16 00:00:00,"30.00, 33.00",0.6937620043754578
597,2005-10-16 00:00:00,"27.00, 27.00",0.8011484742164612
598,2005-10-16 00:00:00,"27.00, 30.00",1.08990478515625
599,2005-10-16 00:00:00,"27.00, 33.00",0.8473963737487793
600,2005-10-16 00:00:00,"24.00, 27.00",0.6724046468734741
601,2005-10-16 00:00:00,"24.00, 30.00",1.170057773590088
602,2005-10-16 00:00:00,"24.00, 33.00",1.1759653091430664
603,2005-10-16 00:00:00,"30.00, 27.00",-3.9037046432495117
604,2005-10-16 00:00:00,"30.00, 30.00",-4.654340744018555
605,2005-10-16 00:00:00,"30.00, 33.00",-3.396549701690674
606,2005-10-16 00:00:00,"27.00, 27.00",-3.485410690307617
607,2005-10-16 00:00:00,"27.00, 30.00",-4.712124347686768
608,2005-10-16 00:00:00,"27.00, 33.00",-4.8061604499816895
609,2005-10-16 00:00:00,"24.00, 27.00",-2.901829481124878
610,2005-10-16 00:00:00,"24.00, 30.00",-5.266232967376709
611,2005-10-16 00:00:00,"24.00, 33.00",-6.362667560577393
612,2005-11-16 00:00:00,"30.00, 27.00",0.7177459597587585
613,2005-11-16 00:00:00,"30.00, 30.00",0.7771087884902954
614,2005-11-16 00:00:00,"30.00, 33.00",0.6807759404182434
615,2005-11-16 00:00:00,"27.00, 27.00",0.9916137456893921
616,2005-11-16 00:00:00,"27.00, 30.00",1.1148244142532349
617,2005-11-16 00:00:00,"27.00, 33.00",0.6646983027458191
618,2005-11-16 00:00:00,"24.00, 27.00",0.7040730714797974
619,2005-11-16 00:00:00,"24.00, 30.00",1.0453165769577026
620,2005-11-16 00:00:00,"24.00, 33.00",0.9034881591796875
621,2005-11-16 00:00:00,"30.00, 27.00",-3.6853220462799072
622,2005-11-16 00:00:00,"30.00, 30.00",-3.8883426189422607
623,2005-11-16 00:00:00,"30.00, 33.00",-3.0959620475769043
624,2005-11-16 00:00:00,"27.00, 27.00",-3.9727275371551514
625,2005-11-16 00:00:00,"27.00, 30.00",-4.3633832931518555
626,2005-11-16 00:00:00,"27.00, 33.00",-3.886216640472412
627,2005-11-16 00:00:00,"24.00, 27.00",-3.0164406299591064
628,2005-11-16 00:00:00,"24.00, 30.00",-4.761412143707275
629,2005-11-16 00:00:00,"24.00, 33.00",-4.986927509307861
630,2005-12-16 00:00:00,"30.00, 27.00",0.5488616228103638
631,2005-12-16 00:00:00,"30.00, 30.00",0.6364460587501526
632,2005-12-16 00:00:00,"30.00, 33.00",0.6648756265640259
633,2005-12-16 00:00:00,"27.00, 27.00",0.7972515225410461
634,2005-12-16 00:00:00,"27.00, 30.00",0.9962409138679504
635,2005-12-16 00:00:00,"27.00, 33.00",0.6960641145706177
636,2005-12-16 00:00:00,"24.00, 27.00",0.6269659399986267
637,2005-12-16 00:00:00,"24.00, 30.00",1.037001132965088
638,2005-12-16 00:00:00,"24.00, 33.00",0.7989856600761414
639,2005-12-16 00:00:00,"30.00, 27.00",-2.828537702560425
640,2005-12-16 00:00:00,"30.00, 30.00",-3.231424331665039
641,2005-12-16 00:00:00,"30.00, 33.00",-2.7487456798553467
642,2005-12-16 00:00:00,"27.00, 27.00",-3.2140393257141113
643,2005-12-16 00:00:00,"27.00, 30.00",-3.7167441844940186
644,2005-12-16 00:00:00,"27.00, 33.00",-3.370940685272217
645,2005-12-16 00:00:00,"24.00, 27.00",-2.491969585418701
646,2005-12-16 00:00:00,"24.00, 30.00",-4.213001251220703
647,2005-12-16 00:00:00,"24.00, 33.00",-4.009165287017822
648,2006-01-16 00:00:00,"30.00, 27.00",0.43256205320358276
649,2006-01-16 00:00:00,"30.00, 30.00",0.5734282732009888
650,2006-01-16 00:00:00,"30.00, 33.00",0.5973540544509888
651,2006-01-16 00:00:00,"27.00, 27.00",0.6167652010917664
652,2006-01-16 00:00:00,"27.00, 30.00",0.7615631818771362
653,2006-01-16 00:00:00,"27.00, 33.00",0.634131669998169
654,2006-01-16 00:00:00,"24.00, 27.00",0.4828180968761444
655,2006-01-16 00:00:00,"24.00, 30.00",0.7339044213294983
656,2006-01-16 00:00:00,"24.00, 33.00",0.7130373120307922
657,2006-01-16 00:00:00,"30.00, 27.00",-2.2102434635162354
658,2006-01-16 00:00:00,"30.00, 30.00",-2.455862522125244
659,2006-01-16 00:00:00,"30.00, 33.00",-2.955655574798584
660,2006-01-16 00:00:00,"27.00, 27.00",-2.4045088291168213
661,2006-01-16 00:00:00,"27.00, 30.00",-2.7781982421875
662,2006-01-16 00:00:00,"27.00, 33.00",-3.787977457046509
663,2006-01-16 00:00:00,"24.00, 27.00",-1.932033896446228
664,2006-01-16 00:00:00,"24.00, 30.00",-3.290860891342163
665,2006-01-16 00:00:00,"24.00, 33.00",-4.115128993988037
666,2006-02-16 00:00:00,"30.00, 27.00",0.5961717963218689
667,2006-02-16 00:00:00,"30.00, 30.00",0.7197690606117249
668,2006-02-16 00:00:00,"30.00, 33.00",0.8426960706710815
669,2006-02-16 00:00:00,"27.00, 27.00",0.8439505696296692
670,2006-02-16 00:00:00,"27.00, 30.00",0.7794712781906128
671,2006-02-16 00:00:00,"27.00, 33.00",0.7302742004394531
672,2006-02-16 00:00:00,"24.00, 27.00",0.6006916761398315
673,2006-02-16 00:00:00,"24.00, 30.00",0.8155648112297058
674,2006-02-16 00:00:00,"24.00, 33.00",0.7644424438476562
675,2006-02-16 00:00:00,"30.00, 27.00",-2.6915252208709717
676,2006-02-16 00:00:00,"30.00, 30.00",-3.2160873413085938
677,2006-02-16 00:00:00,"30.00, 33.00",-3.701120376586914
678,2006-02-16 00:00:00,"27.00, 27.00",-2.864356279373169
679,2006-02-16 00:00:00,"27.00, 30.00",-2.896313428878784
680,2006-02-16 00:00:00,"27.00, 33.00",-3.730968713760376
681,2006-02-16 00:00:00,"24.00, 27.00",-2.0589263439178467
682,2006-02-16 00:00:00,"24.00, 30.00",-3.274444580078125
683,2006-02-16 00:00:00,"24.00, 33.00",-3.8806872367858887
684,2006-03-16 00:00:00,"30.00, 27.00",1.3960846662521362
685,2006-03-16 00:00:00,"30.00, 30.00",1.0399750471115112
686,2006-03-16 00:00:00,"30.00, 33.00",0.9886307120323181
687,2006-03-16 00:00:00,"27.00, 27.00",0.6764988899230957
688,2006-03-16 00:00:00,"27.00, 30.00",1.0831899642944336
689,2006-03-16 00:00:00,"27.00, 33.00",0.7920315861701965
690,2006-03-16 00:00:00,"24.00, 27.00",0.6408041715621948
691,2006-03-16 00:00:00,"24.00, 30.00",0.8299216032028198
692,2006-03-16 00:00:00,"24.00, 33.00",0.717170000076294
693,2006-03-16 00:00:00,"30.00, 27.00",-3.9234254360198975
694,2006-03-16 00:00:00,"30.00, 30.00",-3.4743239879608154
695,2006-03-16 00:00:00,"30.00, 33.00",-3.4999444484710693
696,2006-03-16 00:00:00,"27.00, 27.00",-2.757098913192749
697,2006-03-16 00:00:00,"27.00, 30.00",-3.315737247467041
698,2006-03-16 00:00:00,"27.00, 33.00",-4.276153564453125
699,2006-03-16 00:00:00,"24.00, 27.00",-2.384486436843872
700,2006-03-16 00:00:00,"24.00, 30.00",-3.3335866928100586
701,2006-03-16 00:00:00,"24.00, 33.00",-4.089433670043945
702,2006-04-16 00:00:00,"30.00, 27.00",0.7039144039154053
703,2006-04-16 00:00:00,"30.00, 30.00",0.8672515749931335
704,2006-04-16 00:00:00,"30.00, 33.00",0.8324239253997803
705,2006-04-16 00:00:00,"27.00, 27.00",0.7490010857582092
706,2006-04-16 00:00:00,"27.00, 30.00",0.9421223998069763
707,2006-04-16 00:00:00,"27.00, 33.00",0.7761810421943665
708,2006-04-16 00:00:00,"24.00, 27.00",0.5300363898277283
709,2006-04-16 00:00:00,"24.00, 30.00",0.8025604486465454
710,2006-04-16 00:00:00,"24.00, 33.00",0.8042104244232178
711,2006-04-16 00:00:00,"30.00, 27.00",-4.406949520111084
712,2006-04-16 00:00:00,"30.00, 30.00",-5.2972493171691895
713,2006-04-16 00:00:00,"30.00, 33.00",-4.907913684844971
714,2006-04-16 00:00:00,"27.00, 27.00",-4.019034385681152
715,2006-04-16 00:00:00,"27.00, 30.00",-4.272243022918701
716,2006-04-16 00:00:00,"27.00, 33.00",-4.852652072906494
717,2006-04-16 00:00:00,"24.00, 27.00",-3.098407506942749
718,2006-04-16 00:00:00,"24.00, 30.00",-4.607156276702881
719,2006-04-16 00:00:00,"24.00, 33.00",-5.766089916229248
720,2006-05-16 00:00:00,"30.00, 27.00",0.8032285571098328
721,2006-05-16 00:00:00,"30.00, 30.00",0.97711181640625
722,2006-05-16 00:00:00,"30.00, 33.00",0.962273359298706
723,2006-05-16 00:00:00,"27.00, 27.00",0.7362808585166931
724,2006-05-16 00:00:00,"27.00, 30.00",0.8829985857009888
725,2006-05-16 00:00:00,"27.00, 33.00",0.6915863752365112
726,2006-05-16 00:00:00,"24.00, 27.00",0.4970102608203888
727,2006-05-16 00:00:00,"24.00, 30.00",0.7155181169509888
728,2006-05-16 00:00:00,"24.00, 33.00",0.6920244693756104
729,2006-05-16 00:00:00,"30.00, 27.00",-5.593124866485596
730,2006-05-16 00:00:00,"30.00, 30.00",-6.664487361907959
731,2006-05-16 00:00:00,"30.00, 33.00",-5.788547515869141
732,2006-05-16 00:00:00,"27.00, 27.00",-4.607223987579346
733,2006-05-16 00:00:00,"27.00, 30.00",-5.284998893737793
734,2006-05-16 00:00:00,"27.00, 33.00",-5.461065769195557
735,2006-05-16 00:00:00,"24.00, 27.00",-3.046199083328247
736,2006-05-16 00:00:00,"24.00, 30.00",-4.495346546173096
737,2006-05-16 00:00:00,"24.00, 33.00",-5.5314621925354
738,2006-06-16 00:00:00,"30.00, 27.00",0.8077341914176941
739,2006-06-16 00:00:00,"30.00, 30.00",0.9471873044967651
740,2006-06-16 00:00:00,"30.00, 33.00",0.9059804081916809
741,2006-06-16 00:00:00,"27.00, 27.00",0.9112274050712585
742,2006-06-16 00:00:00,"27.00, 30.00",1.2056711912155151
743,2006-06-16 00:00:00,"27.00, 33.00",1.009642481803894
744,2006-06-16 00:00:00,"24.00, 27.00",0.7945729494094849
745,2006-06-16 00:00:00,"24.00, 30.00",1.1164571046829224
746,2006-06-16 00:00:00,"24.00, 33.00",1.133172631263733
747,2006-06-16 00:00:00,"30.00, 27.00",-5.216336250305176
748,2006-06-16 00:00:00,"30.00, 30.00",-6.383079528808594
749,2006-06-16 00:00:00,"30.00, 33.00",-5.6787848472595215
750,2006-06-16 00:00:00,"27.00, 27.00",-5.079800605773926
751,2006-06-16 00:00:00,"27.00, 30.00",-6.571283340454102
752,2006-06-16 00:00:00,"27.00, 33.00",-6.942433834075928
753,2006-06-16 00:00:00,"24.00, 27.00",-4.305010795593262
754,2006-06-16 00:00:00,"24.00, 30.00",-6.452643871307373
755,2006-06-16 00:00:00,"24.00, 33.00",-7.390452861785889
756,2006-07-16 00:00:00,"30.00, 27.00",0.9676346182823181
757,2006-07-16 00:00:00,"30.00, 30.00",0.9971598982810974
758,2006-07-16 00:00:00,"30.00, 33.00",0.9835460782051086
759,2006-07-16 00:00:00,"27.00, 27.00",1.0008633136749268
760,2006-07-16 00:00:00,"27.00, 30.00",1.1143749952316284
761,2006-07-16 00:00:00,"27.00, 33.00",1.0473750829696655
762,2006-07-16 00:00:00,"24.00, 27.00",0.8270608186721802
763,2006-07-16 00:00:00,"24.00, 30.00",1.0092133283615112
764,2006-07-16 00:00:00,"24.00, 33.00",1.221022129058838
765,2006-07-16 00:00:00,"30.00, 27.00",-6.401158332824707
766,2006-07-16 00:00:00,"30.00, 30.00",-7.211033344268799
767,2006-07-16 00:00:00,"30.00, 33.00",-6.771663188934326
768,2006-07-16 00:00:00,"27.00, 27.00",-5.734174728393555
769,2006-07-16 00:00:00,"27.00, 30.00",-6.323070049285889
770,2006-07-16 00:00:00,"27.00, 33.00",-8.742426872253418
771,2006-07-16 00:00:00,"24.00, 27.00",-4.6121320724487305
772,2006-07-16 00:00:00,"24.00, 30.00",-6.095547676086426
773,2006-07-16 00:00:00,"24.00, 33.00",-9.297215461730957
774,2006-08-16 00:00:00,"30.00, 27.00",1.0218043327331543
