,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие углекислого газа
2698,2015-06-16 00:00:00,"24.00, 30.00",-0.11895854026079178
2699,2015-06-16 00:00:00,"24.00, 33.00",-0.1366022676229477
2700,2015-07-16 00:00:00,"30.00, 27.00",1.3613635301589966
2701,2015-07-16 00:00:00,"30.00, 30.00",1.4411336183547974
2702,2015-07-16 00:00:00,"30.00, 33.00",1.5600556135177612
2703,2015-07-16 00:00:00,"27.00, 27.00",1.5918214321136475
2704,2015-07-16 00:00:00,"27.00, 30.00",1.7248259782791138
2705,2015-07-16 00:00:00,"27.00, 33.00",1.9484981298446655
2706,2015-07-16 00:00:00,"24.00, 27.00",1.80780029296875
2707,2015-07-16 00:00:00,"24.00, 30.00",1.8782713413238525
2708,2015-07-16 00:00:00,"24.00, 33.00",2.0308661460876465
2709,2015-07-16 00:00:00,"30.00, 27.00",-0.11066313832998276
2710,2015-07-16 00:00:00,"30.00, 30.00",-0.12114740163087845
2711,2015-07-16 00:00:00,"30.00, 33.00",-0.1162576973438263
2712,2015-07-16 00:00:00,"27.00, 27.00",-0.1034536063671112
2713,2015-07-16 00:00:00,"27.00, 30.00",-0.10790129750967026
2714,2015-07-16 00:00:00,"27.00, 33.00",-0.14152133464813232
2715,2015-07-16 00:00:00,"24.00, 27.00",-0.10911363363265991
2716,2015-07-16 00:00:00,"24.00, 30.00",-0.11910075694322586
2717,2015-07-16 00:00:00,"24.00, 33.00",-0.13361284136772156
2718,2015-08-16 00:00:00,"30.00, 27.00",1.131476640701294
2719,2015-08-16 00:00:00,"30.00, 30.00",1.1665196418762207
2720,2015-08-16 00:00:00,"30.00, 33.00",1.3050684928894043
2721,2015-08-16 00:00:00,"27.00, 27.00",1.3350367546081543
2722,2015-08-16 00:00:00,"27.00, 30.00",1.5204054117202759
2723,2015-08-16 00:00:00,"27.00, 33.00",1.7728331089019775
2724,2015-08-16 00:00:00,"24.00, 27.00",1.549883484840393
2725,2015-08-16 00:00:00,"24.00, 30.00",1.6570178270339966
2726,2015-08-16 00:00:00,"24.00, 33.00",1.8218108415603638
2727,2015-08-16 00:00:00,"30.00, 27.00",-0.10339109599590302
2728,2015-08-16 00:00:00,"30.00, 30.00",-0.10866915434598923
2729,2015-08-16 00:00:00,"30.00, 33.00",-0.10530385375022888
2730,2015-08-16 00:00:00,"27.00, 27.00",-0.09553675353527069
2731,2015-08-16 00:00:00,"27.00, 30.00",-0.10077691823244095
2732,2015-08-16 00:00:00,"27.00, 33.00",-0.12987789511680603
2733,2015-08-16 00:00:00,"24.00, 27.00",-0.09587786346673965
2734,2015-08-16 00:00:00,"24.00, 30.00",-0.10713688284158707
2735,2015-08-16 00:00:00,"24.00, 33.00",-0.11735288798809052
2736,2015-09-16 00:00:00,"30.00, 27.00",1.1341084241867065
2737,2015-09-16 00:00:00,"30.00, 30.00",1.1624674797058105
2738,2015-09-16 00:00:00,"30.00, 33.00",1.2368184328079224
2739,2015-09-16 00:00:00,"27.00, 27.00",1.3730682134628296
2740,2015-09-16 00:00:00,"27.00, 30.00",1.4770691394805908
2741,2015-09-16 00:00:00,"27.00, 33.00",1.6866739988327026
2742,2015-09-16 00:00:00,"24.00, 27.00",1.613984227180481
2743,2015-09-16 00:00:00,"24.00, 30.00",1.641783595085144
2744,2015-09-16 00:00:00,"24.00, 33.00",1.8135894536972046
2745,2015-09-16 00:00:00,"30.00, 27.00",-0.08795471489429474
2746,2015-09-16 00:00:00,"30.00, 30.00",-0.09302978217601776
2747,2015-09-16 00:00:00,"30.00, 33.00",-0.08933155983686447
2748,2015-09-16 00:00:00,"27.00, 27.00",-0.08386128395795822
2749,2015-09-16 00:00:00,"27.00, 30.00",-0.08763020485639572
2750,2015-09-16 00:00:00,"27.00, 33.00",-0.11191152036190033
2751,2015-09-16 00:00:00,"24.00, 27.00",-0.08900197595357895
2752,2015-09-16 00:00:00,"24.00, 30.00",-0.09446462243795395
2753,2015-09-16 00:00:00,"24.00, 33.00",-0.10657653957605362
2754,2015-10-16 00:00:00,"30.00, 27.00",0.9435040950775146
2755,2015-10-16 00:00:00,"30.00, 30.00",0.9938620328903198
2756,2015-10-16 00:00:00,"30.00, 33.00",0.9278997778892517
2757,2015-10-16 00:00:00,"27.00, 27.00",1.2263597249984741
2758,2015-10-16 00:00:00,"27.00, 30.00",1.2667127847671509
2759,2015-10-16 00:00:00,"27.00, 33.00",1.378309726715088
2760,2015-10-16 00:00:00,"24.00, 27.00",1.4997588396072388
2761,2015-10-16 00:00:00,"24.00, 30.00",1.4657061100006104
2762,2015-10-16 00:00:00,"24.00, 33.00",1.5984556674957275
2763,2015-10-16 00:00:00,"30.00, 27.00",-0.07008165121078491
2764,2015-10-16 00:00:00,"30.00, 30.00",-0.07622429728507996
2765,2015-10-16 00:00:00,"30.00, 33.00",-0.06978877633810043
2766,2015-10-16 00:00:00,"27.00, 27.00",-0.07336056977510452
2767,2015-10-16 00:00:00,"27.00, 30.00",-0.07450472563505173
2768,2015-10-16 00:00:00,"27.00, 33.00",-0.0971231758594513
2769,2015-10-16 00:00:00,"24.00, 27.00",-0.07974932342767715
2770,2015-10-16 00:00:00,"24.00, 30.00",-0.08633226156234741
2771,2015-10-16 00:00:00,"24.00, 33.00",-0.09421858936548233
2772,2015-11-16 00:00:00,"30.00, 27.00",1.0831745862960815
2773,2015-11-16 00:00:00,"30.00, 30.00",1.0121287107467651
2774,2015-11-16 00:00:00,"30.00, 33.00",1.0624358654022217
2775,2015-11-16 00:00:00,"27.00, 27.00",1.2484862804412842
2776,2015-11-16 00:00:00,"27.00, 30.00",1.3409627676010132
2777,2015-11-16 00:00:00,"27.00, 33.00",1.5400044918060303
2778,2015-11-16 00:00:00,"24.00, 27.00",1.5766723155975342
2779,2015-11-16 00:00:00,"24.00, 30.00",1.550286889076233
2780,2015-11-16 00:00:00,"24.00, 33.00",1.5937926769256592
2781,2015-11-16 00:00:00,"30.00, 27.00",-0.06009114533662796
2782,2015-11-16 00:00:00,"30.00, 30.00",-0.058414969593286514
2783,2015-11-16 00:00:00,"30.00, 33.00",-0.05433311313390732
2784,2015-11-16 00:00:00,"27.00, 27.00",-0.06258545070886612
2785,2015-11-16 00:00:00,"27.00, 30.00",-0.06400858610868454
2786,2015-11-16 00:00:00,"27.00, 33.00",-0.08889516443014145
2787,2015-11-16 00:00:00,"24.00, 27.00",-0.07437006384134293
2788,2015-11-16 00:00:00,"24.00, 30.00",-0.07926813513040543
2789,2015-11-16 00:00:00,"24.00, 33.00",-0.08856913447380066
2790,2015-12-16 00:00:00,"30.00, 27.00",0.9871019124984741
2791,2015-12-16 00:00:00,"30.00, 30.00",1.0252065658569336
2792,2015-12-16 00:00:00,"30.00, 33.00",1.1884135007858276
2793,2015-12-16 00:00:00,"27.00, 27.00",1.1937206983566284
2794,2015-12-16 00:00:00,"27.00, 30.00",1.3322173357009888
2795,2015-12-16 00:00:00,"27.00, 33.00",1.6171396970748901
2796,2015-12-16 00:00:00,"24.00, 27.00",1.5649118423461914
2797,2015-12-16 00:00:00,"24.00, 30.00",1.5845632553100586
2798,2015-12-16 00:00:00,"24.00, 33.00",1.68353271484375
2799,2015-12-16 00:00:00,"30.00, 27.00",-0.04593805968761444
2800,2015-12-16 00:00:00,"30.00, 30.00",-0.04815033823251724
2801,2015-12-16 00:00:00,"30.00, 33.00",-0.05135050043463707
2802,2015-12-16 00:00:00,"27.00, 27.00",-0.053426433354616165
2803,2015-12-16 00:00:00,"27.00, 30.00",-0.05659976974129677
2804,2015-12-16 00:00:00,"27.00, 33.00",-0.08444041758775711
2805,2015-12-16 00:00:00,"24.00, 27.00",-0.0701899379491806
2806,2015-12-16 00:00:00,"24.00, 30.00",-0.07511409372091293
2807,2015-12-16 00:00:00,"24.00, 33.00",-0.08609279245138168
2808,2016-01-16 00:00:00,"30.00, 27.00",1.1365652084350586
2809,2016-01-16 00:00:00,"30.00, 30.00",1.1462451219558716
2810,2016-01-16 00:00:00,"30.00, 33.00",1.2024836540222168
2811,2016-01-16 00:00:00,"27.00, 27.00",1.3763467073440552
2812,2016-01-16 00:00:00,"27.00, 30.00",1.4627729654312134
2813,2016-01-16 00:00:00,"27.00, 33.00",1.7400832176208496
2814,2016-01-16 00:00:00,"24.00, 27.00",1.766435146331787
2815,2016-01-16 00:00:00,"24.00, 30.00",1.7485592365264893
2816,2016-01-16 00:00:00,"24.00, 33.00",1.8679710626602173
2817,2016-01-16 00:00:00,"30.00, 27.00",-0.05578441172838211
2818,2016-01-16 00:00:00,"30.00, 30.00",-0.05724014714360237
2819,2016-01-16 00:00:00,"30.00, 33.00",-0.05770751088857651
2820,2016-01-16 00:00:00,"27.00, 27.00",-0.0627438947558403
2821,2016-01-16 00:00:00,"27.00, 30.00",-0.06402956694364548
2822,2016-01-16 00:00:00,"27.00, 33.00",-0.09388905018568039
2823,2016-01-16 00:00:00,"24.00, 27.00",-0.07733400166034698
2824,2016-01-16 00:00:00,"24.00, 30.00",-0.08320051431655884
2825,2016-01-16 00:00:00,"24.00, 33.00",-0.09475388377904892
2826,2016-02-16 00:00:00,"30.00, 27.00",1.467253565788269
2827,2016-02-16 00:00:00,"30.00, 30.00",1.4441770315170288
2828,2016-02-16 00:00:00,"30.00, 33.00",1.4585602283477783
2829,2016-02-16 00:00:00,"27.00, 27.00",1.6857084035873413
2830,2016-02-16 00:00:00,"27.00, 30.00",1.7977358102798462
2831,2016-02-16 00:00:00,"27.00, 33.00",2.0118072032928467
2832,2016-02-16 00:00:00,"24.00, 27.00",1.9903548955917358
2833,2016-02-16 00:00:00,"24.00, 30.00",1.9694414138793945
2834,2016-02-16 00:00:00,"24.00, 33.00",2.0432538986206055
2835,2016-02-16 00:00:00,"30.00, 27.00",-0.0793088749051094
2836,2016-02-16 00:00:00,"30.00, 30.00",-0.07848253101110458
2837,2016-02-16 00:00:00,"30.00, 33.00",-0.0758759081363678
2838,2016-02-16 00:00:00,"27.00, 27.00",-0.0803375244140625
2839,2016-02-16 00:00:00,"27.00, 30.00",-0.08306779712438583
2840,2016-02-16 00:00:00,"27.00, 33.00",-0.11550535261631012
2841,2016-02-16 00:00:00,"24.00, 27.00",-0.0930694043636322
2842,2016-02-16 00:00:00,"24.00, 30.00",-0.09999189525842667
2843,2016-02-16 00:00:00,"24.00, 33.00",-0.11100085079669952
2844,2016-03-16 00:00:00,"30.00, 27.00",1.4723451137542725
2845,2016-03-16 00:00:00,"30.00, 30.00",1.5056053400039673
2846,2016-03-16 00:00:00,"30.00, 33.00",1.4948365688323975
2847,2016-03-16 00:00:00,"27.00, 27.00",1.5664918422698975
2848,2016-03-16 00:00:00,"27.00, 30.00",1.6829785108566284
2849,2016-03-16 00:00:00,"27.00, 33.00",1.771252989768982
2850,2016-03-16 00:00:00,"24.00, 27.00",1.723700761795044
2851,2016-03-16 00:00:00,"24.00, 30.00",1.7593590021133423
2852,2016-03-16 00:00:00,"24.00, 33.00",1.8435580730438232
2853,2016-03-16 00:00:00,"30.00, 27.00",-0.08878203481435776
2854,2016-03-16 00:00:00,"30.00, 30.00",-0.09027862548828125
2855,2016-03-16 00:00:00,"30.00, 33.00",-0.08595817536115646
2856,2016-03-16 00:00:00,"27.00, 27.00",-0.08305653929710388
2857,2016-03-16 00:00:00,"27.00, 30.00",-0.0853579118847847
2858,2016-03-16 00:00:00,"27.00, 33.00",-0.11005622893571854
2859,2016-03-16 00:00:00,"24.00, 27.00",-0.09000126272439957
2860,2016-03-16 00:00:00,"24.00, 30.00",-0.09718470275402069
2861,2016-03-16 00:00:00,"24.00, 33.00",-0.10831032693386078
2862,2016-04-16 00:00:00,"30.00, 27.00",1.7984201908111572
2863,2016-04-16 00:00:00,"30.00, 30.00",1.7591938972473145
2864,2016-04-16 00:00:00,"30.00, 33.00",1.7826629877090454
2865,2016-04-16 00:00:00,"27.00, 27.00",1.9062845706939697
2866,2016-04-16 00:00:00,"27.00, 30.00",2.0177581310272217
2867,2016-04-16 00:00:00,"27.00, 33.00",2.1727142333984375
2868,2016-04-16 00:00:00,"24.00, 27.00",2.1329102516174316
2869,2016-04-16 00:00:00,"24.00, 30.00",2.2021749019622803
2870,2016-04-16 00:00:00,"24.00, 33.00",2.304192066192627
2871,2016-04-16 00:00:00,"30.00, 27.00",-0.11265920102596283
2872,2016-04-16 00:00:00,"30.00, 30.00",-0.11627400666475296
2873,2016-04-16 00:00:00,"30.00, 33.00",-0.10929514467716217
2874,2016-04-16 00:00:00,"27.00, 27.00",-0.10808970034122467
2875,2016-04-16 00:00:00,"27.00, 30.00",-0.10918273776769638
2876,2016-04-16 00:00:00,"27.00, 33.00",-0.1396021544933319
2877,2016-04-16 00:00:00,"24.00, 27.00",-0.11500498652458191
2878,2016-04-16 00:00:00,"24.00, 30.00",-0.12467753142118454
2879,2016-04-16 00:00:00,"24.00, 33.00",-0.13778890669345856
2880,2016-05-16 00:00:00,"30.00, 27.00",1.513598084449768
2881,2016-05-16 00:00:00,"30.00, 30.00",1.5724122524261475
2882,2016-05-16 00:00:00,"30.00, 33.00",1.6495912075042725
2883,2016-05-16 00:00:00,"27.00, 27.00",1.6910409927368164
2884,2016-05-16 00:00:00,"27.00, 30.00",1.8385432958602905
2885,2016-05-16 00:00:00,"27.00, 33.00",2.122856855392456
2886,2016-05-16 00:00:00,"24.00, 27.00",1.9430729150772095
2887,2016-05-16 00:00:00,"24.00, 30.00",2.0530030727386475
2888,2016-05-16 00:00:00,"24.00, 33.00",2.240624189376831
2889,2016-05-16 00:00:00,"30.00, 27.00",-0.11078077554702759
2890,2016-05-16 00:00:00,"30.00, 30.00",-0.12123551219701767
2891,2016-05-16 00:00:00,"30.00, 33.00",-0.11594120413064957
2892,2016-05-16 00:00:00,"27.00, 27.00",-0.10865439474582672
2893,2016-05-16 00:00:00,"27.00, 30.00",-0.11223085224628448
2894,2016-05-16 00:00:00,"27.00, 33.00",-0.15283596515655518
2895,2016-05-16 00:00:00,"24.00, 27.00",-0.11636106669902802
2896,2016-05-16 00:00:00,"24.00, 30.00",-0.12711161375045776
2897,2016-05-16 00:00:00,"24.00, 33.00",-0.14304573833942413
2898,2016-06-16 00:00:00,"30.00, 27.00",1.5911834239959717
2899,2016-06-16 00:00:00,"30.00, 30.00",1.5914337635040283
2900,2016-06-16 00:00:00,"30.00, 33.00",1.6870920658111572
2901,2016-06-16 00:00:00,"27.00, 27.00",1.7419830560684204
2902,2016-06-16 00:00:00,"27.00, 30.00",1.888220191001892
2903,2016-06-16 00:00:00,"27.00, 33.00",2.158095359802246
2904,2016-06-16 00:00:00,"24.00, 27.00",1.9583618640899658
2905,2016-06-16 00:00:00,"24.00, 30.00",2.0922250747680664
2906,2016-06-16 00:00:00,"24.00, 33.00",2.277390480041504
2907,2016-06-16 00:00:00,"30.00, 27.00",-0.1150868758559227
2908,2016-06-16 00:00:00,"30.00, 30.00",-0.12349192053079605
2909,2016-06-16 00:00:00,"30.00, 33.00",-0.11814829707145691
2910,2016-06-16 00:00:00,"27.00, 27.00",-0.10699819028377533
2911,2016-06-16 00:00:00,"27.00, 30.00",-0.11037495732307434
2912,2016-06-16 00:00:00,"27.00, 33.00",-0.14816436171531677
2913,2016-06-16 00:00:00,"24.00, 27.00",-0.11368051916360855
2914,2016-06-16 00:00:00,"24.00, 30.00",-0.12620443105697632
2915,2016-06-16 00:00:00,"24.00, 33.00",-0.14363861083984375
2916,2016-07-16 00:00:00,"30.00, 27.00",1.4351894855499268
2917,2016-07-16 00:00:00,"30.00, 30.00",1.368787169456482
2918,2016-07-16 00:00:00,"30.00, 33.00",1.4849134683609009
2919,2016-07-16 00:00:00,"27.00, 27.00",1.5911097526550293
2920,2016-07-16 00:00:00,"27.00, 30.00",1.6682690382003784
2921,2016-07-16 00:00:00,"27.00, 33.00",1.919416904449463
2922,2016-07-16 00:00:00,"24.00, 27.00",1.7088948488235474
2923,2016-07-16 00:00:00,"24.00, 30.00",1.7576037645339966
2924,2016-07-16 00:00:00,"24.00, 33.00",1.9156503677368164
2925,2016-07-16 00:00:00,"30.00, 27.00",-0.11730513721704483
2926,2016-07-16 00:00:00,"30.00, 30.00",-0.12456044554710388
2927,2016-07-16 00:00:00,"30.00, 33.00",-0.11939608305692673
2928,2016-07-16 00:00:00,"27.00, 27.00",-0.10847965627908707
2929,2016-07-16 00:00:00,"27.00, 30.00",-0.11310405284166336
2930,2016-07-16 00:00:00,"27.00, 33.00",-0.14808900654315948
2931,2016-07-16 00:00:00,"24.00, 27.00",-0.10715509206056595
2932,2016-07-16 00:00:00,"24.00, 30.00",-0.11783231049776077
2933,2016-07-16 00:00:00,"24.00, 33.00",-0.13191665709018707
2934,2016-08-16 00:00:00,"30.00, 27.00",1.2669923305511475
2935,2016-08-16 00:00:00,"30.00, 30.00",1.3245288133621216
2936,2016-08-16 00:00:00,"30.00, 33.00",1.2659292221069336
2937,2016-08-16 00:00:00,"27.00, 27.00",1.4557780027389526
2938,2016-08-16 00:00:00,"27.00, 30.00",1.6188393831253052
2939,2016-08-16 00:00:00,"27.00, 33.00",1.7978929281234741
2940,2016-08-16 00:00:00,"24.00, 27.00",1.6964613199234009
2941,2016-08-16 00:00:00,"24.00, 30.00",1.7221906185150146
2942,2016-08-16 00:00:00,"24.00, 33.00",1.8684377670288086
2943,2016-08-16 00:00:00,"30.00, 27.00",-0.10696706175804138
2944,2016-08-16 00:00:00,"30.00, 30.00",-0.11486373096704483
2945,2016-08-16 00:00:00,"30.00, 33.00",-0.10447298735380173
2946,2016-08-16 00:00:00,"27.00, 27.00",-0.10080940276384354
2947,2016-08-16 00:00:00,"27.00, 30.00",-0.10477915406227112
2948,2016-08-16 00:00:00,"27.00, 33.00",-0.13501863181591034
2949,2016-08-16 00:00:00,"24.00, 27.00",-0.1036539375782013
2950,2016-08-16 00:00:00,"24.00, 30.00",-0.11251191049814224
2951,2016-08-16 00:00:00,"24.00, 33.00",-0.1238240897655487
2952,2016-09-16 00:00:00,"30.00, 27.00",1.2460103034973145
2953,2016-09-16 00:00:00,"30.00, 30.00",1.2553751468658447
2954,2016-09-16 00:00:00,"30.00, 33.00",1.2902333736419678
2955,2016-09-16 00:00:00,"27.00, 27.00",1.4337259531021118
2956,2016-09-16 00:00:00,"27.00, 30.00",1.6043202877044678
2957,2016-09-16 00:00:00,"27.00, 33.00",1.8536956310272217
2958,2016-09-16 00:00:00,"24.00, 27.00",1.7276865243911743
2959,2016-09-16 00:00:00,"24.00, 30.00",1.7693613767623901
2960,2016-09-16 00:00:00,"24.00, 33.00",1.8990294933319092
2961,2016-09-16 00:00:00,"30.00, 27.00",-0.09480132907629013
2962,2016-09-16 00:00:00,"30.00, 30.00",-0.10123290866613388
2963,2016-09-16 00:00:00,"30.00, 33.00",-0.09776611626148224
2964,2016-09-16 00:00:00,"27.00, 27.00",-0.091522216796875
2965,2016-09-16 00:00:00,"27.00, 30.00",-0.09533589333295822
2966,2016-09-16 00:00:00,"27.00, 33.00",-0.12989145517349243
2967,2016-09-16 00:00:00,"24.00, 27.00",-0.09753011167049408
2968,2016-09-16 00:00:00,"24.00, 30.00",-0.10562489926815033
2969,2016-09-16 00:00:00,"24.00, 33.00",-0.11469981074333191
2970,2016-10-16 00:00:00,"30.00, 27.00",1.2046194076538086
2971,2016-10-16 00:00:00,"30.00, 30.00",1.199506163597107
2972,2016-10-16 00:00:00,"30.00, 33.00",1.0831446647644043
2973,2016-10-16 00:00:00,"27.00, 27.00",1.3742872476577759
2974,2016-10-16 00:00:00,"27.00, 30.00",1.4534389972686768
2975,2016-10-16 00:00:00,"27.00, 33.00",1.6848902702331543
2976,2016-10-16 00:00:00,"24.00, 27.00",1.6888418197631836
2977,2016-10-16 00:00:00,"24.00, 30.00",1.6705647706985474
2978,2016-10-16 00:00:00,"24.00, 33.00",1.702019453048706
2979,2016-10-16 00:00:00,"30.00, 27.00",-0.07953422516584396
2980,2016-10-16 00:00:00,"30.00, 30.00",-0.08305014669895172
2981,2016-10-16 00:00:00,"30.00, 33.00",-0.07551082223653793
2982,2016-10-16 00:00:00,"27.00, 27.00",-0.07636359333992004
2983,2016-10-16 00:00:00,"27.00, 30.00",-0.07970920950174332
2984,2016-10-16 00:00:00,"27.00, 33.00",-0.10740317404270172
2985,2016-10-16 00:00:00,"24.00, 27.00",-0.08556046336889267
2986,2016-10-16 00:00:00,"24.00, 30.00",-0.09167972952127457
2987,2016-10-16 00:00:00,"24.00, 33.00",-0.09995638579130173
2988,2016-11-16 00:00:00,"30.00, 27.00",1.0906087160110474
2989,2016-11-16 00:00:00,"30.00, 30.00",1.2197601795196533
2990,2016-11-16 00:00:00,"30.00, 33.00",1.3232238292694092
2991,2016-11-16 00:00:00,"27.00, 27.00",1.2459238767623901
2992,2016-11-16 00:00:00,"27.00, 30.00",1.4233449697494507
2993,2016-11-16 00:00:00,"27.00, 33.00",1.672364354133606
2994,2016-11-16 00:00:00,"24.00, 27.00",1.5243184566497803
2995,2016-11-16 00:00:00,"24.00, 30.00",1.5600117444992065
2996,2016-11-16 00:00:00,"24.00, 33.00",1.592927098274231
2997,2016-11-16 00:00:00,"30.00, 27.00",-0.05924682691693306
2998,2016-11-16 00:00:00,"30.00, 30.00",-0.06267598271369934
2999,2016-11-16 00:00:00,"30.00, 33.00",-0.06264826655387878
3000,2016-11-16 00:00:00,"27.00, 27.00",-0.061599478125572205
3001,2016-11-16 00:00:00,"27.00, 30.00",-0.06450703740119934
3002,2016-11-16 00:00:00,"27.00, 33.00",-0.08835169672966003
3003,2016-11-16 00:00:00,"24.00, 27.00",-0.07102075964212418
3004,2016-11-16 00:00:00,"24.00, 30.00",-0.07752177119255066
3005,2016-11-16 00:00:00,"24.00, 33.00",-0.08699289709329605
3006,2016-12-16 00:00:00,"30.00, 27.00",1.1927815675735474
3007,2016-12-16 00:00:00,"30.00, 30.00",1.2171385288238525
3008,2016-12-16 00:00:00,"30.00, 33.00",1.2603237628936768
3009,2016-12-16 00:00:00,"27.00, 27.00",1.3094128370285034
3010,2016-12-16 00:00:00,"27.00, 30.00",1.4526002407073975
3011,2016-12-16 00:00:00,"27.00, 33.00",1.7077341079711914
3012,2016-12-16 00:00:00,"24.00, 27.00",1.6166578531265259
3013,2016-12-16 00:00:00,"24.00, 30.00",1.6476863622665405
3014,2016-12-16 00:00:00,"24.00, 33.00",1.7897191047668457
3015,2016-12-16 00:00:00,"30.00, 27.00",-0.057488471269607544
3016,2016-12-16 00:00:00,"30.00, 30.00",-0.05744811147451401
3017,2016-12-16 00:00:00,"30.00, 33.00",-0.05493927001953125
3018,2016-12-16 00:00:00,"27.00, 27.00",-0.05862697586417198
3019,2016-12-16 00:00:00,"27.00, 30.00",-0.061568230390548706
3020,2016-12-16 00:00:00,"27.00, 33.00",-0.08715599030256271
3021,2016-12-16 00:00:00,"24.00, 27.00",-0.07083252817392349
3022,2016-12-16 00:00:00,"24.00, 30.00",-0.07679280638694763
3023,2016-12-16 00:00:00,"24.00, 33.00",-0.0874786376953125
3024,2017-01-16 00:00:00,"30.00, 27.00",1.2804884910583496
3025,2017-01-16 00:00:00,"30.00, 30.00",1.314713954925537
3026,2017-01-16 00:00:00,"30.00, 33.00",1.2951877117156982
3027,2017-01-16 00:00:00,"27.00, 27.00",1.420823097229004
3028,2017-01-16 00:00:00,"27.00, 30.00",1.5709720849990845
3029,2017-01-16 00:00:00,"27.00, 33.00",1.8345075845718384
3030,2017-01-16 00:00:00,"24.00, 27.00",1.7103227376937866
3031,2017-01-16 00:00:00,"24.00, 30.00",1.7647114992141724
3032,2017-01-16 00:00:00,"24.00, 33.00",1.8441476821899414
3033,2017-01-16 00:00:00,"30.00, 27.00",-0.061778899282217026
3034,2017-01-16 00:00:00,"30.00, 30.00",-0.061248779296875
3035,2017-01-16 00:00:00,"30.00, 33.00",-0.05945119634270668
3036,2017-01-16 00:00:00,"27.00, 27.00",-0.06372439116239548
3037,2017-01-16 00:00:00,"27.00, 30.00",-0.06643848866224289
3038,2017-01-16 00:00:00,"27.00, 33.00",-0.0941477119922638
3039,2017-01-16 00:00:00,"24.00, 27.00",-0.07631141692399979
3040,2017-01-16 00:00:00,"24.00, 30.00",-0.08403753489255905
3041,2017-01-16 00:00:00,"24.00, 33.00",-0.09476544708013535
3042,2017-02-16 00:00:00,"30.00, 27.00",1.3240159749984741
3043,2017-02-16 00:00:00,"30.00, 30.00",1.351595163345337
3044,2017-02-16 00:00:00,"30.00, 33.00",1.4252891540527344
3045,2017-02-16 00:00:00,"27.00, 27.00",1.582213282585144
3046,2017-02-16 00:00:00,"27.00, 30.00",1.6902738809585571
3047,2017-02-16 00:00:00,"27.00, 33.00",1.9647271633148193
3048,2017-02-16 00:00:00,"24.00, 27.00",1.9702033996582031
3049,2017-02-16 00:00:00,"24.00, 30.00",1.9498651027679443
3050,2017-02-16 00:00:00,"24.00, 33.00",2.0764529705047607
3051,2017-02-16 00:00:00,"30.00, 27.00",-0.07387924194335938
3052,2017-02-16 00:00:00,"30.00, 30.00",-0.07364736497402191
3053,2017-02-16 00:00:00,"30.00, 33.00",-0.07298441976308823
3054,2017-02-16 00:00:00,"27.00, 27.00",-0.07968875020742416
3055,2017-02-16 00:00:00,"27.00, 30.00",-0.0811898335814476
3056,2017-02-16 00:00:00,"27.00, 33.00",-0.11485017836093903
3057,2017-02-16 00:00:00,"24.00, 27.00",-0.0949009507894516
3058,2017-02-16 00:00:00,"24.00, 30.00",-0.102508544921875
3059,2017-02-16 00:00:00,"24.00, 33.00",-0.1154588982462883
3060,2017-03-16 00:00:00,"30.00, 27.00",1.3424702882766724
3061,2017-03-16 00:00:00,"30.00, 30.00",1.3766026496887207
3062,2017-03-16 00:00:00,"30.00, 33.00",1.453284502029419
3063,2017-03-16 00:00:00,"27.00, 27.00",1.553728699684143
3064,2017-03-16 00:00:00,"27.00, 30.00",1.6743055582046509
3065,2017-03-16 00:00:00,"27.00, 33.00",1.9646754264831543
3066,2017-03-16 00:00:00,"24.00, 27.00",1.946380615234375
3067,2017-03-16 00:00:00,"24.00, 30.00",2.0012640953063965
3068,2017-03-16 00:00:00,"24.00, 33.00",2.1870973110198975
3069,2017-03-16 00:00:00,"30.00, 27.00",-0.08367230743169785
3070,2017-03-16 00:00:00,"30.00, 30.00",-0.0882423147559166
3071,2017-03-16 00:00:00,"30.00, 33.00",-0.08653111755847931
3072,2017-03-16 00:00:00,"27.00, 27.00",-0.08780103921890259
3073,2017-03-16 00:00:00,"27.00, 30.00",-0.0905449166893959
3074,2017-03-16 00:00:00,"27.00, 33.00",-0.12566252052783966
3075,2017-03-16 00:00:00,"24.00, 27.00",-0.1048268973827362
3076,2017-03-16 00:00:00,"24.00, 30.00",-0.1144246757030487
3077,2017-03-16 00:00:00,"24.00, 33.00",-0.1278223842382431
3078,2017-04-16 00:00:00,"30.00, 27.00",1.511658787727356
3079,2017-04-16 00:00:00,"30.00, 30.00",1.5959726572036743
3080,2017-04-16 00:00:00,"30.00, 33.00",1.5601348876953125
3081,2017-04-16 00:00:00,"27.00, 27.00",1.73248291015625
3082,2017-04-16 00:00:00,"27.00, 30.00",1.8859771490097046
3083,2017-04-16 00:00:00,"27.00, 33.00",2.053061008453369
3084,2017-04-16 00:00:00,"24.00, 27.00",2.038378953933716
3085,2017-04-16 00:00:00,"24.00, 30.00",2.0783274173736572
3086,2017-04-16 00:00:00,"24.00, 33.00",2.1246144771575928
3087,2017-04-16 00:00:00,"30.00, 27.00",-0.10214411467313766
3088,2017-04-16 00:00:00,"30.00, 30.00",-0.11021219938993454
3089,2017-04-16 00:00:00,"30.00, 33.00",-0.10400187224149704
3090,2017-04-16 00:00:00,"27.00, 27.00",-0.10426686704158783
3091,2017-04-16 00:00:00,"27.00, 30.00",-0.10818328708410263
