,Время,"Координаты Судана (широта, долгота)",Радиационное воздействие углекислого газа
630,2004-01-16 00:00:00,"18.00, 24.00",-0.06822942942380905
631,2004-01-16 00:00:00,"18.00, 27.00",-0.07055048644542694
632,2004-01-16 00:00:00,"18.00, 30.00",-0.07108233124017715
633,2004-01-16 00:00:00,"18.00, 33.00",-0.0799265205860138
634,2004-01-16 00:00:00,"18.00, 36.00",-0.0810556709766388
635,2004-01-16 00:00:00,"15.00, 24.00",-0.07906218618154526
636,2004-01-16 00:00:00,"15.00, 27.00",-0.08181368559598923
637,2004-01-16 00:00:00,"15.00, 30.00",-0.07808709889650345
638,2004-01-16 00:00:00,"15.00, 33.00",-0.0938405692577362
639,2004-01-16 00:00:00,"15.00, 36.00",-0.09048314392566681
640,2004-01-16 00:00:00,"12.00, 24.00",-0.09944447875022888
641,2004-01-16 00:00:00,"12.00, 27.00",-0.09182099252939224
642,2004-01-16 00:00:00,"12.00, 30.00",-0.0987548828125
643,2004-01-16 00:00:00,"12.00, 33.00",-0.09964678436517715
644,2004-01-16 00:00:00,"12.00, 36.00",-0.10042842477560043
645,2004-01-16 00:00:00,"9.00, 24.00",-0.11487259715795517
646,2004-01-16 00:00:00,"9.00, 27.00",-0.11095256358385086
647,2004-01-16 00:00:00,"9.00, 30.00",-0.10927409678697586
648,2004-01-16 00:00:00,"9.00, 33.00",-0.10681595653295517
649,2004-01-16 00:00:00,"9.00, 36.00",-0.0897074043750763
650,2004-02-16 00:00:00,"21.00, 24.00",1.7552237510681152
651,2004-02-16 00:00:00,"21.00, 27.00",1.7001464366912842
652,2004-02-16 00:00:00,"21.00, 30.00",1.6916872262954712
653,2004-02-16 00:00:00,"21.00, 33.00",1.7207720279693604
654,2004-02-16 00:00:00,"21.00, 36.00",1.4670641422271729
655,2004-02-16 00:00:00,"18.00, 24.00",1.7880501747131348
656,2004-02-16 00:00:00,"18.00, 27.00",1.7752853631973267
657,2004-02-16 00:00:00,"18.00, 30.00",1.7403080463409424
658,2004-02-16 00:00:00,"18.00, 33.00",1.7669551372528076
659,2004-02-16 00:00:00,"18.00, 36.00",1.471311330795288
660,2004-02-16 00:00:00,"15.00, 24.00",1.7882980108261108
661,2004-02-16 00:00:00,"15.00, 27.00",1.730772852897644
662,2004-02-16 00:00:00,"15.00, 30.00",1.7052464485168457
663,2004-02-16 00:00:00,"15.00, 33.00",1.670930027961731
664,2004-02-16 00:00:00,"15.00, 36.00",1.4200944900512695
665,2004-02-16 00:00:00,"12.00, 24.00",1.8066753149032593
666,2004-02-16 00:00:00,"12.00, 27.00",1.726076364517212
667,2004-02-16 00:00:00,"12.00, 30.00",1.6111881732940674
668,2004-02-16 00:00:00,"12.00, 33.00",1.4836015701293945
669,2004-02-16 00:00:00,"12.00, 36.00",1.3279534578323364
670,2004-02-16 00:00:00,"9.00, 24.00",1.709990382194519
671,2004-02-16 00:00:00,"9.00, 27.00",1.698973536491394
672,2004-02-16 00:00:00,"9.00, 30.00",1.5401074886322021
673,2004-02-16 00:00:00,"9.00, 33.00",1.3898736238479614
674,2004-02-16 00:00:00,"9.00, 36.00",1.1668038368225098
675,2004-02-16 00:00:00,"21.00, 24.00",-0.08312409371137619
676,2004-02-16 00:00:00,"21.00, 27.00",-0.07858644425868988
677,2004-02-16 00:00:00,"21.00, 30.00",-0.08531609922647476
678,2004-02-16 00:00:00,"21.00, 33.00",-0.09105603396892548
679,2004-02-16 00:00:00,"21.00, 36.00",-0.09696539491415024
680,2004-02-16 00:00:00,"18.00, 24.00",-0.08456999808549881
681,2004-02-16 00:00:00,"18.00, 27.00",-0.08765174448490143
682,2004-02-16 00:00:00,"18.00, 30.00",-0.0868440791964531
683,2004-02-16 00:00:00,"18.00, 33.00",-0.09681964665651321
684,2004-02-16 00:00:00,"18.00, 36.00",-0.09496228396892548
685,2004-02-16 00:00:00,"15.00, 24.00",-0.0987364649772644
686,2004-02-16 00:00:00,"15.00, 27.00",-0.10099371522665024
687,2004-02-16 00:00:00,"15.00, 30.00",-0.09434088319540024
688,2004-02-16 00:00:00,"15.00, 33.00",-0.10986854135990143
689,2004-02-16 00:00:00,"15.00, 36.00",-0.09972986578941345
690,2004-02-16 00:00:00,"12.00, 24.00",-0.11702123284339905
691,2004-02-16 00:00:00,"12.00, 27.00",-0.10504203289747238
692,2004-02-16 00:00:00,"12.00, 30.00",-0.11171748489141464
693,2004-02-16 00:00:00,"12.00, 33.00",-0.10990852862596512
694,2004-02-16 00:00:00,"12.00, 36.00",-0.10368452221155167
695,2004-02-16 00:00:00,"9.00, 24.00",-0.13358333706855774
696,2004-02-16 00:00:00,"9.00, 27.00",-0.1245332881808281
697,2004-02-16 00:00:00,"9.00, 30.00",-0.12065545469522476
698,2004-02-16 00:00:00,"9.00, 33.00",-0.11635878682136536
699,2004-02-16 00:00:00,"9.00, 36.00",-0.09481443464756012
700,2004-03-16 00:00:00,"21.00, 24.00",1.8015451431274414
701,2004-03-16 00:00:00,"21.00, 27.00",1.7636924982070923
702,2004-03-16 00:00:00,"21.00, 30.00",1.8027708530426025
703,2004-03-16 00:00:00,"21.00, 33.00",1.8752392530441284
704,2004-03-16 00:00:00,"21.00, 36.00",1.6886684894561768
705,2004-03-16 00:00:00,"18.00, 24.00",1.8656429052352905
706,2004-03-16 00:00:00,"18.00, 27.00",1.8728057146072388
707,2004-03-16 00:00:00,"18.00, 30.00",1.8281131982803345
708,2004-03-16 00:00:00,"18.00, 33.00",1.8503466844558716
709,2004-03-16 00:00:00,"18.00, 36.00",1.7684346437454224
710,2004-03-16 00:00:00,"15.00, 24.00",1.8522368669509888
711,2004-03-16 00:00:00,"15.00, 27.00",1.8091460466384888
712,2004-03-16 00:00:00,"15.00, 30.00",1.7487192153930664
713,2004-03-16 00:00:00,"15.00, 33.00",1.7544703483581543
714,2004-03-16 00:00:00,"15.00, 36.00",1.7425310611724854
715,2004-03-16 00:00:00,"12.00, 24.00",1.8620753288269043
716,2004-03-16 00:00:00,"12.00, 27.00",1.7949070930480957
717,2004-03-16 00:00:00,"12.00, 30.00",1.7112327814102173
718,2004-03-16 00:00:00,"12.00, 33.00",1.6712095737457275
719,2004-03-16 00:00:00,"12.00, 36.00",1.517194151878357
720,2004-03-16 00:00:00,"9.00, 24.00",1.8020718097686768
721,2004-03-16 00:00:00,"9.00, 27.00",1.7785683870315552
722,2004-03-16 00:00:00,"9.00, 30.00",1.6406811475753784
723,2004-03-16 00:00:00,"9.00, 33.00",1.543626308441162
724,2004-03-16 00:00:00,"9.00, 36.00",1.0800880193710327
725,2004-03-16 00:00:00,"21.00, 24.00",-0.09336705505847931
726,2004-03-16 00:00:00,"21.00, 27.00",-0.08792261779308319
727,2004-03-16 00:00:00,"21.00, 30.00",-0.09709955006837845
728,2004-03-16 00:00:00,"21.00, 33.00",-0.10301454365253448
729,2004-03-16 00:00:00,"21.00, 36.00",-0.11325368285179138
730,2004-03-16 00:00:00,"18.00, 24.00",-0.09500712901353836
731,2004-03-16 00:00:00,"18.00, 27.00",-0.09832566976547241
732,2004-03-16 00:00:00,"18.00, 30.00",-0.09686722606420517
733,2004-03-16 00:00:00,"18.00, 33.00",-0.10704434663057327
734,2004-03-16 00:00:00,"18.00, 36.00",-0.11064393818378448
735,2004-03-16 00:00:00,"15.00, 24.00",-0.10739824920892715
736,2004-03-16 00:00:00,"15.00, 27.00",-0.11049529165029526
737,2004-03-16 00:00:00,"15.00, 30.00",-0.10118447244167328
738,2004-03-16 00:00:00,"15.00, 33.00",-0.11945023387670517
739,2004-03-16 00:00:00,"15.00, 36.00",-0.1153559535741806
740,2004-03-16 00:00:00,"12.00, 24.00",-0.1235194057226181
741,2004-03-16 00:00:00,"12.00, 27.00",-0.1115885078907013
742,2004-03-16 00:00:00,"12.00, 30.00",-0.11898557841777802
743,2004-03-16 00:00:00,"12.00, 33.00",-0.11864200979471207
744,2004-03-16 00:00:00,"12.00, 36.00",-0.11610707640647888
745,2004-03-16 00:00:00,"9.00, 24.00",-0.13717897236347198
746,2004-03-16 00:00:00,"9.00, 27.00",-0.13007871806621552
747,2004-03-16 00:00:00,"9.00, 30.00",-0.12773574888706207
748,2004-03-16 00:00:00,"9.00, 33.00",-0.12332694977521896
749,2004-03-16 00:00:00,"9.00, 36.00",-0.09167726337909698
750,2004-04-16 00:00:00,"21.00, 24.00",1.7514424324035645
751,2004-04-16 00:00:00,"21.00, 27.00",1.7179758548736572
752,2004-04-16 00:00:00,"21.00, 30.00",1.8265035152435303
753,2004-04-16 00:00:00,"21.00, 33.00",1.9173920154571533
754,2004-04-16 00:00:00,"21.00, 36.00",1.6358225345611572
755,2004-04-16 00:00:00,"18.00, 24.00",1.7727030515670776
756,2004-04-16 00:00:00,"18.00, 27.00",1.785314917564392
757,2004-04-16 00:00:00,"18.00, 30.00",1.8367441892623901
758,2004-04-16 00:00:00,"18.00, 33.00",1.8362274169921875
759,2004-04-16 00:00:00,"18.00, 36.00",1.5660319328308105
760,2004-04-16 00:00:00,"15.00, 24.00",1.763579249382019
761,2004-04-16 00:00:00,"15.00, 27.00",1.7065683603286743
762,2004-04-16 00:00:00,"15.00, 30.00",1.746001124382019
763,2004-04-16 00:00:00,"15.00, 33.00",1.7733408212661743
764,2004-04-16 00:00:00,"15.00, 36.00",1.5552327632904053
765,2004-04-16 00:00:00,"12.00, 24.00",1.6273915767669678
766,2004-04-16 00:00:00,"12.00, 27.00",1.6594665050506592
